,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus,cumcount
9250,Linden Cogen Plant 3,CCGT,CCGT,PP,US,95.2,,,,,,1992.0,,,,40.6322,-74.2156,,,,3
9251,Linden Cogen Plant 4,CCGT,CCGT,PP,US,95.2,,,,,,1992.0,,,,40.6322,-74.2156,,,,4
9252,Linden Cogen Plant 5,CCGT,CCGT,PP,US,95.2,,,,,,1992.0,,,,40.6322,-74.2156,,,,5
9253,Linden Cogen Plant 6,CCGT,CCGT,PP,US,212.5,,,,,,2002.0,,,,40.6322,-74.2156,,,,6
9254,Linden Cogen Plant 7,CCGT,CCGT,PP,US,95.2,,,,,,1992.0,,,,40.6322,-74.2156,,,,7
9255,Linden Cogen Plant 8,CCGT,CCGT,PP,US,95.2,,,,,,1992.0,,,,40.6322,-74.2156,,,,8
9256,Linden Cogen Plant 9,CCGT,CCGT,PP,US,95.2,,,,,,1992.0,,,,40.6322,-74.2156,,,,9
9257,Glen Ferris Hydro 1,hydro,Reservoir,PP,US,0.4,,,,,,1912.0,,,,38.1483,-81.2147,,,,1
9258,Glen Ferris Hydro 2,hydro,Reservoir,PP,US,0.4,,,,,,1912.0,,,,38.1483,-81.2147,,,,2
9259,Glen Ferris Hydro 3,hydro,Reservoir,PP,US,0.4,,,,,,1912.0,,,,38.1483,-81.2147,,,,3
9260,Glen Ferris Hydro 4,hydro,Reservoir,PP,US,0.4,,,,,,1912.0,,,,38.1483,-81.2147,,,,4
9261,Glen Ferris Hydro 5,hydro,Reservoir,PP,US,0.4,,,,,,1912.0,,,,38.1483,-81.2147,,,,5
9262,Glen Ferris Hydro 6,hydro,Reservoir,PP,US,0.4,,,,,,1912.0,,,,38.1483,-81.2147,,,,6
9263,Glen Ferris Hydro 7,hydro,Reservoir,PP,US,1.9,,,,,,1917.0,,,,38.1483,-81.2147,,,,7
9264,Glen Ferris Hydro 8,hydro,Reservoir,PP,US,1.9,,,,,,1917.0,,,,38.1483,-81.2147,,,,8
9265,Hawks Nest Hydro 1,hydro,Reservoir,PP,US,25.5,,,,,,1936.0,,,,38.1478,-81.1753,,,,1
9266,Hawks Nest Hydro 2,hydro,Reservoir,PP,US,25.5,,,,,,1936.0,,,,38.1478,-81.1753,,,,2
9267,Hawks Nest Hydro 3,hydro,Reservoir,PP,US,25.5,,,,,,1936.0,,,,38.1478,-81.1753,,,,3
9268,Hawks Nest Hydro 4,hydro,Reservoir,PP,US,25.5,,,,,,1936.0,,,,38.1478,-81.1753,,,,4
9269,Corpus Refinery 1,OCGT,OCGT,PP,US,47.0,,,,,,1988.0,,,,27.8322,-97.5281,,,,1
9270,Plant 31 Paper Mill 1,biomass,,PP,US,25.0,,,,,,1964.0,,,,32.486787,-92.149597,,,,1
9271,Plant 31 Paper Mill 2,biomass,,PP,US,20.0,,,,,,1977.0,,,,32.486787,-92.149597,,,,2
9272,Plant 31 Paper Mill 3,OCGT,OCGT,PP,US,39.2,,,,,,2016.0,,,,32.486787,-92.149597,,,,3
9273,Mt Ida Hydroelectric 1,hydro,Reservoir,PP,US,1.5,,,,,,1992.0,,,,42.721326,-73.680608,,,,1
9274,Mt Ida Hydroelectric 2,hydro,Reservoir,PP,US,1.5,,,,,,1992.0,,,,42.721326,-73.680608,,,,2
9275,Valley Falls Hydroelectric Facility 1,hydro,Reservoir,PP,US,2.5,,,,,,1985.0,,,,42.9044,-73.5625,,,,1
9276,New Martinsville Hannibal Hydro 1,hydro,Reservoir,PP,US,18.7,,,,,,1988.0,,,,39.6672,-80.8642,,,,1
9277,New Martinsville Hannibal Hydro 2,hydro,Reservoir,PP,US,18.7,,,,,,1988.0,,,,39.6672,-80.8642,,,,2
9278,Rio Bravo Hydro Project 1,hydro,Reservoir,PP,US,7.0,,,,,,1989.0,,,,35.43,-118.8222,,,,1
9279,Rio Bravo Hydro Project 2,hydro,Reservoir,PP,US,7.0,,,,,,1989.0,,,,35.43,-118.8222,,,,2
9280,Norton Powerhouse 1,OCGT,OCGT,PP,US,2.5,,,,,,1939.0,,,,42.309555,-71.805218,,,,1
9281,Norton Powerhouse 2,OCGT,OCGT,PP,US,3.1,,,,,,1954.0,,,,42.309555,-71.805218,,,,2
9282,Houston Chemical Complex Battleground 1,CCGT,CCGT,PP,US,104.2,,,,,,1982.0,,,,29.7314,-95.0839,,,,1
9283,Houston Chemical Complex Battleground 2,CCGT,CCGT,PP,US,104.2,,,,,,1982.0,,,,29.7314,-95.0839,,,,2
9284,Houston Chemical Complex Battleground 3,CCGT,CCGT,PP,US,84.9,,,,,,2005.0,,,,29.7314,-95.0839,,,,3
9285,Houston Chemical Complex Battleground 4,CCGT,CCGT,PP,US,87.4,,,,,,1982.0,,,,29.7314,-95.0839,,,,4
9286,International Paper Jay Hydro 1,hydro,Reservoir,PP,US,0.5,,,,,,1912.0,,,,44.503704,-70.220971,,,,1
9287,International Paper Jay Hydro 2,hydro,Reservoir,PP,US,0.5,,,,,,1912.0,,,,44.503704,-70.220971,,,,2
9288,International Paper Jay Hydro 3,hydro,Reservoir,PP,US,0.5,,,,,,1912.0,,,,44.503704,-70.220971,,,,3
9289,International Paper Jay Hydro 4,hydro,Reservoir,PP,US,0.5,,,,,,1912.0,,,,44.503704,-70.220971,,,,4
9290,International Paper Jay Hydro 5,hydro,Reservoir,PP,US,0.5,,,,,,1912.0,,,,44.503704,-70.220971,,,,5
9291,International Paper Jay Hydro 6,hydro,Reservoir,PP,US,0.6,,,,,,1912.0,,,,44.503704,-70.220971,,,,6
9292,Humboldt Sawmill Company 1,biomass,,PP,US,12.5,,,,,,1988.0,,,,40.4728,-124.1014,,,,1
9293,Humboldt Sawmill Company 2,biomass,,PP,US,12.5,,,,,,1988.0,,,,40.4728,-124.1014,,,,2
9294,Humboldt Sawmill Company 3,biomass,,PP,US,7.5,,,,,,1938.0,,,,40.4728,-124.1014,,,,3
9295,Rice University 1,OCGT,OCGT,PP,US,3.1,,,,,,1986.0,,,,29.721048,-95.39536,,,,1
9296,Rice University 2,OCGT,OCGT,PP,US,3.8,,,,,,1989.0,,,,29.721048,-95.39536,,,,2
9297,San Diego State University 1,CCGT,CCGT,PP,US,5.1,,,,,,2002.0,,,,32.778225,-117.070114,,,,1
9298,San Diego State University 2,CCGT,CCGT,PP,US,5.1,,,,,,2002.0,,,,32.778225,-117.070114,,,,2
9299,San Diego State University 3,CCGT,CCGT,PP,US,4.1,,,,,,2002.0,,,,32.778225,-117.070114,,,,3
9300,San Diego State University 4,solar,,PP,US,0.1,,,,,,2009.0,,,,32.778225,-117.070114,,,,4
9301,San Diego State University 5,solar,,PP,US,0.3,,,,,,2011.0,,,,32.778225,-117.070114,,,,5
9302,San Diego State University 6,solar,,PP,US,0.3,,,,,,2012.0,,,,32.778225,-117.070114,,,,6
9303,San Diego State University 7,solar,,PP,US,0.1,,,,,,2014.0,,,,32.778225,-117.070114,,,,7
9304,Univ of Calif Santa Cruz Cogeneration 1,OCGT,OCGT,PP,US,4.4,,,,,,2015.0,,,,36.9997,-122.0622,,,,1
9305,Calistoga Power Plant 1,geothermal,,PP,US,88.2,,,,,,1984.0,,,,38.7879,-122.7434,,,,1
9306,Calistoga Power Plant 2,geothermal,,PP,US,88.2,,,,,,1984.0,,,,38.7879,-122.7434,,,,2
9307,Borger Plant 1,OCGT,OCGT,PP,US,37.5,,,,,,1985.0,,,,35.6647,-101.4354,,,,1
9308,Santa Felicia Dam 1,hydro,Reservoir,PP,US,0.2,,,,,,1987.0,,,,34.461667,-118.7511,,,,1
9309,Santa Felicia Dam 2,hydro,Reservoir,PP,US,1.1,,,,,,1987.0,,,,34.461667,-118.7511,,,,2
9310,Goodyear Lake Plant 1,hydro,Reservoir,PP,US,0.8,,,,,,1980.0,,,,42.502473,-74.98356,,,,1
9311,Goodyear Lake Plant 2,hydro,Reservoir,PP,US,0.6,,,,,,1980.0,,,,42.502473,-74.98356,,,,2
9312,Otis Hydro 1,hydro,Reservoir,PP,US,5.1,,,,,,1985.0,,,,44.477807,-70.200759,,,,1
9313,Otis Hydro 2,hydro,Reservoir,PP,US,5.1,,,,,,1985.0,,,,44.477807,-70.200759,,,,2
9314,International Paper Riley Hydro 1,hydro,Reservoir,PP,US,1.1,,,,,,1981.0,,,,44.503431,-70.249137,,,,1
9315,International Paper Riley Hydro 2,hydro,Reservoir,PP,US,1.1,,,,,,1981.0,,,,44.503431,-70.249137,,,,2
9316,International Paper Riley Hydro 3,hydro,Reservoir,PP,US,1.1,,,,,,1981.0,,,,44.503431,-70.249137,,,,3
9317,International Paper Riley Hydro 4,hydro,Reservoir,PP,US,1.1,,,,,,1981.0,,,,44.503431,-70.249137,,,,4
9318,International Paper Riley Hydro 5,hydro,Reservoir,PP,US,1.1,,,,,,1981.0,,,,44.503431,-70.249137,,,,5
9319,International Paper Riley Hydro 6,hydro,Reservoir,PP,US,1.1,,,,,,1981.0,,,,44.503431,-70.249137,,,,6
9320,International Paper Livermore Hydro 1,hydro,Reservoir,PP,US,1.1,,,,,,1910.0,,,,44.470511,-70.187333,,,,1
9321,International Paper Livermore Hydro 2,hydro,Reservoir,PP,US,1.1,,,,,,1910.0,,,,44.470511,-70.187333,,,,2
9322,International Paper Livermore Hydro 3,hydro,Reservoir,PP,US,1.1,,,,,,1910.0,,,,44.470511,-70.187333,,,,3
9323,International Paper Livermore Hydro 4,hydro,Reservoir,PP,US,1.2,,,,,,1910.0,,,,44.470511,-70.187333,,,,4
9324,International Paper Livermore Hydro 5,hydro,Reservoir,PP,US,1.1,,,,,,1910.0,,,,44.470511,-70.187333,,,,5
9325,International Paper Livermore Hydro 6,hydro,Reservoir,PP,US,0.7,,,,,,1910.0,,,,44.470511,-70.187333,,,,6
9326,International Paper Livermore Hydro 7,hydro,Reservoir,PP,US,0.9,,,,,,1910.0,,,,44.470511,-70.187333,,,,7
9327,International Paper Livermore Hydro 8,hydro,Reservoir,PP,US,1.0,,,,,,1910.0,,,,44.470511,-70.187333,,,,8
9328,International Paper Livermore Hydro 9,hydro,Reservoir,PP,US,1.0,,,,,,2004.0,,,,44.470511,-70.187333,,,,9
9329,Univ of Massachusetts Medical Center 1,OCGT,OCGT,PP,US,2.5,,,,,,1974.0,,,,42.279015,-71.759772,,,,1
9330,Univ of Massachusetts Medical Center 2,OCGT,OCGT,PP,US,2.5,,,,,,1974.0,,,,42.279015,-71.759772,,,,2
9331,Univ of Massachusetts Medical Center 3,OCGT,OCGT,PP,US,5.0,,,,,,2002.0,,,,42.279015,-71.759772,,,,3
9332,Univ of Massachusetts Medical Center 4,OCGT,OCGT,PP,US,7.5,,,,,,2013.0,,,,42.279015,-71.759772,,,,4
9333,University of Northern Iowa 1,OCGT,OCGT,PP,US,7.5,,,,,,1982.0,,,,42.513608,-92.459122,,,,1
9334,Univ of San Francisco Cogen 1,OCGT,OCGT,PP,US,1.5,,,,,,1987.0,,,,37.77656,-122.451878,,,,1
9335,Sheep Creek Hydro 1,hydro,Reservoir,PP,US,1.3,,,,,,1986.0,,,,48.947741,-117.795376,,,,1
9336,Sheep Creek Hydro 2,hydro,Reservoir,PP,US,0.3,,,,,,1986.0,,,,48.947741,-117.795376,,,,2
9337,Chateaugay High Falls Hydro 1,hydro,Reservoir,PP,US,1.7,,,,,,1988.0,,,,44.909915,-74.085798,,,,1
9338,"Vicinity Energy Trenton, L.P. 1",OCGT,OCGT,PP,US,6.0,,,,,,1983.0,,,,40.2167,-74.7667,,,,1
9339,Tamarack Energy Partnership 1,biomass,,PP,US,6.2,,,,,,1983.0,,,,44.954853,-116.387134,,,,1
9340,WestRock (TX) 1,biomass,,PP,US,7.5,,,,,,1954.0,,,,30.3419,-94.0656,,,,1
9341,WestRock (TX) 2,biomass,,PP,US,32.6,,,,,,1965.0,,,,30.3419,-94.0656,,,,2
9342,WestRock (TX) 3,biomass,,PP,US,17.6,,,,,,1986.0,,,,30.3419,-94.0656,,,,3
9343,China Mill Hydro 1,hydro,Reservoir,PP,US,1.7,,,,,,1981.0,,,,43.128712,-71.459866,,,,1
9344,Paris Energy Center 1,CCGT,CCGT,PP,US,87.8,,,,,,1989.0,,,,33.6968,-95.5577,,,,1
9345,Paris Energy Center 2,CCGT,CCGT,PP,US,87.8,,,,,,1989.0,,,,33.6968,-95.5577,,,,2
9346,Paris Energy Center 3,CCGT,CCGT,PP,US,90.0,,,,,,1989.0,,,,33.6968,-95.5577,,,,3
9347,Sierra Pacific Burney Facility 1,biomass,,PP,US,20.0,,,,,,1986.0,,,,40.8767,-121.7016,,,,1
9348,Sierra Pacific Quincy Facility 1,biomass,,PP,US,35.2,,,,,,2018.0,,,,39.941165,-120.909211,,,,1
9349,US Borax 1,OCGT,OCGT,PP,US,48.2,,,,,,1984.0,,,,35.0329,-117.701,,,,1
9350,Hal C Weaver Power Plant 1,CCGT,CCGT,PP,US,34.4,,,,,,2010.0,,,,30.2867,-97.7356,,,,1
9351,Hal C Weaver Power Plant 2,CCGT,CCGT,PP,US,7.6,,,,,,1951.0,,,,30.2867,-97.7356,,,,2
9352,Hal C Weaver Power Plant 3,CCGT,CCGT,PP,US,6.0,,,,,,1959.0,,,,30.2867,-97.7356,,,,3
9353,Hal C Weaver Power Plant 4,CCGT,CCGT,PP,US,28.8,,,,,,1979.0,,,,30.2867,-97.7356,,,,4
9354,Hal C Weaver Power Plant 5,CCGT,CCGT,PP,US,48.5,,,,,,1987.0,,,,30.2867,-97.7356,,,,5
9355,Hal C Weaver Power Plant 6,CCGT,CCGT,PP,US,27.2,,,,,,2004.0,,,,30.2867,-97.7356,,,,6
9356,Valero Refinery Corpus Christi West 1,oil,,PP,US,28.6,,,,,,1983.0,,,,27.8175,-97.4814,,,,1
9357,Valero Refinery Corpus Christi West 2,oil,,PP,US,28.6,,,,,,1983.0,,,,27.8175,-97.4814,,,,2
9358,Normanskill Hydro Project 1,hydro,Reservoir,PP,US,1.2,,,,,,1983.0,,,,42.712356,-73.957324,,,,1
9359,Ottauquechee Hydro 1,hydro,Reservoir,PP,US,1.2,,,,,,1987.0,,,,43.5933,-72.3506,,,,1
9360,Ottauquechee Hydro 2,hydro,Reservoir,PP,US,0.6,,,,,,1983.0,,,,43.5933,-72.3506,,,,2
9361,Signal Hill Generating LLC 1,CCGT,CCGT,PP,US,20.0,,,,,,1987.0,,,,33.8625,-98.5894,,,,1
9362,Signal Hill Generating LLC 2,CCGT,CCGT,PP,US,20.0,,,,,,1987.0,,,,33.8625,-98.5894,,,,2
9363,Signal Hill Generating LLC 3,CCGT,CCGT,PP,US,20.0,,,,,,1987.0,,,,33.8625,-98.5894,,,,3
9364,Signal Hill Generating LLC 4,CCGT,CCGT,PP,US,20.0,,,,,,1987.0,,,,33.8625,-98.5894,,,,4
9365,Clear Lake Hydro Project 1,hydro,Reservoir,PP,US,2.5,,,,,,1985.0,,,,38.923556,-122.56668,,,,1
9366,Indian Valley Dam Hydro Project 1,hydro,Reservoir,PP,US,1.4,,,,,,1983.0,,,,39.0788,-122.535556,,,,1
9367,Indian Valley Dam Hydro Project 2,hydro,Reservoir,PP,US,1.4,,,,,,1983.0,,,,39.0788,-122.535556,,,,2
9368,Indian Valley Dam Hydro Project 3,hydro,Reservoir,PP,US,0.1,,,,,,1983.0,,,,39.0788,-122.535556,,,,3
9369,Coalinga Cogeneration 1,OCGT,OCGT,PP,US,38.4,,,,,,1991.0,,,,36.1807,-120.3885,,,,1
9370,Sycamore Cogeneration 1,OCGT,OCGT,PP,US,75.0,,,,,,1987.0,,,,35.452577,-118.985313,,,,1
9371,Sycamore Cogeneration 2,OCGT,OCGT,PP,US,75.0,,,,,,1987.0,,,,35.452577,-118.985313,,,,2
9372,Sycamore Cogeneration 3,OCGT,OCGT,PP,US,75.0,,,,,,1987.0,,,,35.452577,-118.985313,,,,3
9373,Sycamore Cogeneration 4,OCGT,OCGT,PP,US,75.0,,,,,,1987.0,,,,35.452577,-118.985313,,,,4
9374,South Oaks Hospital 1,OCGT,OCGT,PP,US,0.2,,,,,,2008.0,,,,40.6853,-73.4258,,,,1
9375,South Oaks Hospital 2,OCGT,OCGT,PP,US,0.2,,,,,,2008.0,,,,40.6853,-73.4258,,,,2
9376,South Oaks Hospital 3,OCGT,OCGT,PP,US,0.2,,,,,,2008.0,,,,40.6853,-73.4258,,,,3
9377,South Oaks Hospital 4,OCGT,OCGT,PP,US,0.2,,,,,,2008.0,,,,40.6853,-73.4258,,,,4
9378,South Oaks Hospital 5,OCGT,OCGT,PP,US,0.2,,,,,,2008.0,,,,40.6853,-73.4258,,,,5
9379,Snider Industries 1,biomass,,PP,US,5.0,,,,,,1983.0,,,,32.574722,-94.373889,,,,1
9380,Imperial Savannah LP 1,OCGT,OCGT,PP,US,2.7,,,,,,1948.0,,,,32.143989,-81.14655,,,,1
9381,Imperial Savannah LP 2,OCGT,OCGT,PP,US,3.0,,,,,,1959.0,,,,32.143989,-81.14655,,,,2
9382,Imperial Savannah LP 3,OCGT,OCGT,PP,US,1.0,,,,,,1946.0,,,,32.143989,-81.14655,,,,3
9383,Imperial Savannah LP 4,OCGT,OCGT,PP,US,5.0,,,,,,1985.0,,,,32.143989,-81.14655,,,,4
9384,R E Badger Filtration Plant 1,hydro,Reservoir,PP,US,1.4,,,,,,1987.0,,,,33.051,-117.175,,,,1
9385,Linde Wilmington 1,CCGT,CCGT,PP,US,25.0,,,,,,1988.0,,,,33.78856,-118.229392,,,,1
9386,Linde Wilmington 2,CCGT,CCGT,PP,US,6.0,,,,,,1988.0,,,,33.78856,-118.229392,,,,2
9387,Union Carbide Seadrift Cogen 1,OCGT,OCGT,PP,US,15.0,,,,,,1964.0,,,,28.5105,-96.7706,,,,1
9388,Union Carbide Seadrift Cogen 2,OCGT,OCGT,PP,US,35.0,,,,,,2000.0,,,,28.5105,-96.7706,,,,2
9389,Union Carbide Seadrift Cogen 3,OCGT,OCGT,PP,US,15.0,,,,,,1987.0,,,,28.5105,-96.7706,,,,3
9390,Union Carbide Seadrift Cogen 4,OCGT,OCGT,PP,US,35.0,,,,,,1987.0,,,,28.5105,-96.7706,,,,4
9391,Union Carbide Seadrift Cogen 5,OCGT,OCGT,PP,US,35.0,,,,,,1987.0,,,,28.5105,-96.7706,,,,5
9392,Union Carbide Seadrift Cogen 6,OCGT,OCGT,PP,US,15.0,,,,,,1987.0,,,,28.5105,-96.7706,,,,6
9393,Union Carbide Seadrift Cogen 7,OCGT,OCGT,PP,US,12.0,,,,,,1969.0,,,,28.5105,-96.7706,,,,7
9394,Dow St Charles Operations 1,CCGT,CCGT,PP,US,125.8,,,,,,1996.0,,,,29.9861,-90.4414,,,,1
9395,Dow St Charles Operations 2,CCGT,CCGT,PP,US,125.8,,,,,,1997.0,,,,29.9861,-90.4414,,,,2
9396,Dow St Charles Operations 3,CCGT,CCGT,PP,US,50.0,,,,,,2002.0,,,,29.9861,-90.4414,,,,3
9397,Dow St Charles Operations 4,CCGT,CCGT,PP,US,22.0,,,,,,1997.0,,,,29.9861,-90.4414,,,,4
9398,Bear Creek 1,hydro,Reservoir,PP,US,3.2,,,,,,1990.0,,,,40.534454,-121.959109,,,,1
9399,International Paper Woronoco Mill 1,hydro,Reservoir,PP,US,0.5,,,,,,1916.0,,,,42.163378,-72.827509,,,,1
9400,International Paper Woronoco Mill 2,hydro,Reservoir,PP,US,1.8,,,,,,1913.0,,,,42.163378,-72.827509,,,,2
9401,International Paper Woronoco Mill 3,hydro,Reservoir,PP,US,0.5,,,,,,1916.0,,,,42.163378,-72.827509,,,,3
9402,Wichita Plant 1,OCGT,OCGT,PP,US,43.7,,,,,,1982.0,,,,37.581339,-97.424133,,,,1
9403,Berry Cogen 1,OCGT,OCGT,PP,US,38.7,,,,,,1986.0,,,,35.093046,-119.443617,,,,1
9404,Emporia 1,hydro,Reservoir,PP,US,2.0,,,,,,1986.0,,,,36.696,-77.56,,,,1
9405,Emporia 2,hydro,Reservoir,PP,US,0.5,,,,,,1986.0,,,,36.696,-77.56,,,,2
9406,Union Falls 1,hydro,Reservoir,PP,US,1.3,,,,,,1987.0,,,,44.510739,-73.913079,,,,1
9407,Union Falls 2,hydro,Reservoir,PP,US,1.3,,,,,,1987.0,,,,44.510739,-73.913079,,,,2
9408,Blackstone/Tupperware 1,hydro,Reservoir,PP,US,0.4,,,,,,1981.0,,,,42.014467,-71.5444,,,,1
9409,Blackstone/Tupperware 2,hydro,Reservoir,PP,US,0.4,,,,,,1981.0,,,,42.014467,-71.5444,,,,2
9410,Blackstone/Tupperware 3,hydro,Reservoir,PP,US,0.4,,,,,,1981.0,,,,42.014467,-71.5444,,,,3
9411,Blackstone/Tupperware 4,hydro,Reservoir,PP,US,0.4,,,,,,1981.0,,,,42.014467,-71.5444,,,,4
9412,Halifax 1,hydro,Reservoir,PP,US,0.8,,,,,,1915.0,,,,36.7817,-78.9236,,,,1
9413,Halifax 2,hydro,Reservoir,PP,US,0.4,,,,,,1915.0,,,,36.7817,-78.9236,,,,2
9414,Halifax 3,hydro,Reservoir,PP,US,0.4,,,,,,1915.0,,,,36.7817,-78.9236,,,,3
9415,Box Canyon Dam 1,hydro,Reservoir,PP,US,2.5,,,,,,1986.0,,,,41.2792,-122.3292,,,,1
9416,Box Canyon Dam 2,hydro,Reservoir,PP,US,2.5,,,,,,1986.0,,,,41.2792,-122.3292,,,,2
9417,Olsen 1,hydro,Reservoir,PP,US,5.0,,,,,,1990.0,,,,40.63722,-121.92805,,,,1
9418,Columbus MS 1,biomass,,PP,US,64.0,,,,,,1990.0,,,,33.3602,-88.46,,,,1
9419,Columbus MS 2,biomass,,PP,US,46.0,,,,,,1982.0,,,,33.3602,-88.46,,,,2
9420,Columbus MS 3,biomass,,PP,US,14.6,,,,,,1982.0,,,,33.3602,-88.46,,,,3
9421,Columbus MS 4,biomass,,PP,US,4.0,,,,,,1987.0,,,,33.3602,-88.46,,,,4
9422,Cosmo Specialty Fibers Plant 1,biomass,,PP,US,7.5,,,,,,1957.0,,,,46.954071,-123.761086,,,,1
9423,Cosmo Specialty Fibers Plant 2,biomass,,PP,US,7.5,,,,,,1957.0,,,,46.954071,-123.761086,,,,2
9424,Nippon Dynawave Packaging Longview WA 1,biomass,,PP,US,8.0,,,,,,1948.0,,,,46.1236,-122.9728,,,,1
9425,Nippon Dynawave Packaging Longview WA 2,biomass,,PP,US,5.0,,,,,,1948.0,,,,46.1236,-122.9728,,,,2
9426,Nippon Dynawave Packaging Longview WA 3,biomass,,PP,US,18.0,,,,,,1954.0,,,,46.1236,-122.9728,,,,3
9427,Nippon Dynawave Packaging Longview WA 4,biomass,,PP,US,31.4,,,,,,1976.0,,,,46.1236,-122.9728,,,,4
9428,International Paper Co. - New Bern Mill 1,biomass,,PP,US,38.1,,,,,,2014.0,,,,35.212,-77.1144,,,,1
9429,Domtar Paper Co LLC Plymouth NC 1,biomass,,PP,US,72.0,,,,,,1978.0,,,,35.8628,-76.7831,,,,1
9430,Domtar Paper Co LLC Plymouth NC 2,biomass,,PP,US,42.0,,,,,,1976.0,,,,35.8628,-76.7831,,,,2
9431,Domtar Paper Company Rothschild 1,hydro,Reservoir,PP,US,0.6,,,,,,1910.0,,,,44.8867,-89.6272,,,,1
9432,Domtar Paper Company Rothschild 2,hydro,Reservoir,PP,US,0.5,,,,,,1910.0,,,,44.8867,-89.6272,,,,2
9433,Domtar Paper Company Rothschild 3,hydro,Reservoir,PP,US,0.6,,,,,,1910.0,,,,44.8867,-89.6272,,,,3
9434,Domtar Paper Company Rothschild 4,hydro,Reservoir,PP,US,0.5,,,,,,1910.0,,,,44.8867,-89.6272,,,,4
9435,Domtar Paper Company Rothschild 5,hydro,Reservoir,PP,US,1.0,,,,,,1910.0,,,,44.8867,-89.6272,,,,5
9436,Domtar Paper Company Rothschild 6,hydro,Reservoir,PP,US,0.7,,,,,,1910.0,,,,44.8867,-89.6272,,,,6
9437,Domtar Paper Company Rothschild 7,hydro,Reservoir,PP,US,0.5,,,,,,1910.0,,,,44.8867,-89.6272,,,,7
9438,IP Springfield Oregon 1,biomass,,PP,US,7.5,,,,,,1949.0,,,,44.0569,-122.9555,,,,1
9439,IP Springfield Oregon 2,biomass,,PP,US,5.0,,,,,,1949.0,,,,44.0569,-122.9555,,,,2
9440,IP Springfield Oregon 3,biomass,,PP,US,12.5,,,,,,1953.0,,,,44.0569,-122.9555,,,,3
9441,IP Springfield Oregon 4,biomass,,PP,US,40.0,,,,,,1976.0,,,,44.0569,-122.9555,,,,4
9442,International Paper Valliant OK 1,biomass,,PP,US,68.0,,,,,,1971.0,,,,33.9961,-95.1114,,,,1
9443,B Braun Medical 1,OCGT,OCGT,PP,US,2.8,,,,,,1982.0,,,2023.0,33.688721,-117.834793,,,,1
9444,B Braun Medical 2,OCGT,OCGT,PP,US,3.3,,,,,,1995.0,,,2023.0,33.688721,-117.834793,,,,2
9445,"Multitrade Rabun Gap, LLC 1",biomass,,PP,US,17.9,,,,,,2010.0,,,,34.9536,-83.3786,,,,1
9446,US Gypsum Oakfield 1,OCGT,OCGT,PP,US,5.8,,,,,,1986.0,,,,43.0647,-78.2972,,,,1
9447,Vallecito Hydroelectric 1,hydro,Reservoir,PP,US,0.8,,,,,,1989.0,,,,37.377715,-107.578745,,,,1
9448,Vallecito Hydroelectric 2,hydro,Reservoir,PP,US,2.5,,,,,,1989.0,,,,37.377715,-107.578745,,,,2
9449,Vallecito Hydroelectric 3,hydro,Reservoir,PP,US,2.5,,,,,,1989.0,,,,37.377715,-107.578745,,,,3
9450,Stored Solar Bethlehem LLC 1,biomass,,PP,US,17.5,,,,,,1986.0,,,,44.3274,-71.68,,,,1
9451,Vulcan-BN Geothermal Power Company 1,geothermal,,PP,US,30.1,,,,,,1985.0,,,,33.1633,-115.6167,,,,1
9452,Vulcan-BN Geothermal Power Company 2,geothermal,,PP,US,9.5,,,,,,1985.0,,,,33.1633,-115.6167,,,,2
9453,Watson Cogeneration 1,CCGT,CCGT,PP,US,82.0,,,,,,1988.0,,,,33.816647,-118.244841,,,,1
9454,Watson Cogeneration 2,CCGT,CCGT,PP,US,82.0,,,,,,1988.0,,,,33.816647,-118.244841,,,,2
9455,Watson Cogeneration 3,CCGT,CCGT,PP,US,82.0,,,,,,1988.0,,,,33.816647,-118.244841,,,,3
9456,Watson Cogeneration 4,CCGT,CCGT,PP,US,82.0,,,,,,1987.0,,,,33.816647,-118.244841,,,,4
9457,Watson Cogeneration 5,CCGT,CCGT,PP,US,38.5,,,,,,1988.0,,,,33.816647,-118.244841,,,,5
9458,Watson Cogeneration 6,CCGT,CCGT,PP,US,38.5,,,,,,1987.0,,,,33.816647,-118.244841,,,,6
9459,Woodward Power Plant 1,hydro,Reservoir,PP,US,2.8,,,,,,1982.0,,,,37.860653,-120.879153,,,,1
9460,Frankenheimer Power Plant 1,hydro,Reservoir,PP,US,5.3,,,,,,1983.0,,,,37.830378,-120.806972,,,,1
9461,Nelson Creek 1,hydro,Reservoir,PP,US,1.2,,,,,,1989.0,,,,41.028893,-121.892351,,,,1
9462,Rocky Brook Hydroelectric 1,hydro,Reservoir,PP,US,1.6,,,,,,1985.0,,,,47.7197,-122.9431,,,,1
9463,Texas Petrochemicals 1,OCGT,OCGT,PP,US,35.0,,,,,,1972.0,,,,29.6981,-95.2547,,,,1
9464,Robbins Lumber 1,oil,,PP,US,2.0,,,,,,1987.0,,,,44.3331,-69.2019,,,,1
9465,Robbins Lumber 2,biomass,,PP,US,1.2,,,,,,1981.0,,,,44.3331,-69.2019,,,,2
9466,San Dimas Wash Generating Station 1,hydro,Reservoir,PP,US,1.0,,,,,,1986.0,,,,34.124171,-117.805091,,,,1
