,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID,bus
4133,Shin Soyama,Hydro,Reservoir,PP,JP,122,,,,,,1930,1930,2030,36.47705,136.98215,"{nan, nan}","{'GEM': {'G100001051688', 'G100001051689'}}",885
4134,Shin Tsubawara,Hydro,Reservoir,PP,JP,63,,,,,,1975,1975,2075,36.3197,136.9004,{nan},{'GEM': {'G100001051987'}},884
4135,Shingo Daiichi,Hydro,Reservoir,PP,JP,52,,,,,,1939,1939,2039,37.6105,139.7374,{nan},{'GEM': {'G100001051694'}},2270
4136,Shingo Village Wind,Wind,Onshore,PP,JP,18,,,,,,2019,2019,2044,40.4656,141.1735,{nan},{'GEM': {'G100000901487'}},1444
4137,Shinkamigoto Whales Wind System,Wind,Onshore,PP,JP,16,,,,,,2012.40410958904,2012.40410958904,2037.40410958904,32.976,129.1538,{nan},{'GEM': {'G100000901418'}},1830
4138,Shinkoto,Waste,,,JP,50,,,,,,1998,1998,2023,35.65,139.8346,{nan},{'GEM': {'G100000200788'}},116
4139,Shinmoji Incineration,Waste,,,JP,23.5,,,,,,2007,2007,2032,33.8559833,130.9938146,{nan},{'GEM': {'G100001054567'}},273
4140,Shinnishi Hiroshima Solar Farm,Solar,PV,PP,JP,25,,,,,,2019,2019,2044,34.418,132.252,{nan},{'GEM': {'G100000834480'}},310
4141,Shioya Solar Farm,Solar,PV,PP,JP,50,,,,,,2016,2016,2041,36.778,139.764,{nan},{'GEM': {'G100000834481'}},1666
4142,Shirakawa Solar Farm,Solar,PV,PP,JP,23,,,,,,2020,2020,2045,37.1599,140.221,{nan},{'GEM': {'G100000834483'}},850
4143,Shiratakiyama Wind Farm,Wind,Onshore,PP,JP,50,,,,,,2008,2008,2033,34.3021,131.0139,{nan},{'GEM': {'G100000901172'}},337
4144,Shiribetsu Wind Farm,Wind,Onshore,PP,JP,27,,,,,,2022,2022,2047,36.5748,139.2394,{nan},{'GEM': {'G100000901173'}},463
4145,Shiriuchi Mega Solar,Solar,PV,PP,JP,24,,,,,,2019,2019,2044,43.9865,143.4258,{nan},{'GEM': {'G100000801582'}},1626
4146,Shiroishi Solar Farm,Solar,PV,PP,JP,28,,,,,,2019,2019,2044,38.3595,140.8881,{nan},{'GEM': {'G100000801583'}},996
4147,Shiroyama,Hydro,Pumped Storage,PP,JP,250,,,,,,1965,1965,2065,35.9575,139.8671,{nan},{'GEM': {'G100000602338'}},1024
4148,Shizunai,Hydro,Reservoir,PP,JP,47,,,,,,1966,1966,2066,42.4129,142.5661,{nan},{'GEM': {'G100001051543'}},690
4149,Shizuoka Prefecture Aisai Solar,Solar,PV,PP,JP,2,,,,,,2015.74075,2015.74075,2040.74075,35.2067,136.7249,{nan},{'GEM': {'G100001042108'}},304
4150,Shizuoka Prefecture Fuji Solar,Solar,PV,PP,JP,2.8,,,,,,2015,2015,2040,35.15625,138.7303,"{nan, nan}","{'GEM': {'G100001042061', 'G100001042225'}}",91
4151,Shizuoka Prefecture Fuji Solar,Solar,PV,PP,JP,2.7,,,,,,2013,2013,2035,35.13345,138.6938,"{nan, nan}","{'GEM': {'G100001042005', 'G100001042056'}}",91
4152,Shizuoka Prefecture Fuji Solar,Solar,PV,PP,JP,2,,,,,,2014,2014,2034,35.1726,138.6326,{nan},{'GEM': {'G100001042037'}},91
4153,Shizuoka Prefecture Fujinomiya Solar,Solar,PV,PP,JP,6.7,,,,,,2013,2013,2035,35.208825,138.5804,"{nan, nan, nan, nan}","{'GEM': {'G100001042016', 'G100001042034', 'G100001042142', 'G100001042015'}}",1018
4154,Shizuoka Prefecture Fujinomiya Solar,Solar,PV,PP,JP,1.5,,,,,,2017,2017,2036,35.4051,138.5537,{nan},{'GEM': {'G100001042021'}},1019
4155,Shizuoka Prefecture Fujinomiya Solar,Solar,PV,PP,JP,1,,,,,,2017,2017,2037,35.2486,138.6253,{nan},{'GEM': {'G100001042198'}},1018
4156,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,1.1,,,,,,2013,2013,2033,34.7685,137.9542,{nan},{'GEM': {'G100001041998'}},1610
4157,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,2.5,,,,,,2015,2015,2041,34.8024,137.9064,"{nan, nan}","{'GEM': {'G100001042074', 'G100001042215'}}",1610
4158,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,3.6,,,,,,2013,2013,2042,34.717,137.94285,"{nan, nan}","{'GEM': {'G100001042220', 'G100001041982'}}",1818
4159,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,2.8,,,,,,2013,2013,2037,34.7721,137.9335,"{nan, nan}","{'GEM': {'G100001041980', 'G100001042193'}}",1610
4160,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,2,,,,,,2013,2013,2034,34.7462,137.9018,"{nan, nan}","{'GEM': {'G100001042002', 'G100001042044'}}",1818
4161,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,2.4,,,,,,2017,2017,2038,34.6729,137.9626,"{nan, nan}","{'GEM': {'G100001042194', 'G100001042138'}}",1380
4162,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,1.4,,,,,,2017,2017,2037,34.7136,137.9805,{nan},{'GEM': {'G100001042137'}},1285
4163,Shizuoka Prefecture Fukuroi Solar,Solar,PV,PP,JP,1.2,,,,,,2018,2018,2038,34.671,137.9391,{nan},{'GEM': {'G100001042200'}},1818
4164,Shizuoka Prefecture Fukuroi Solar Xii,Solar,PV,PP,JP,1.2,,,,,,2019,2019,2039,34.7645,137.9576,{nan},{'GEM': {'G100001042204'}},1610
4165,Shizuoka Prefecture Gotemba Solar,Solar,PV,PP,JP,8.2,,,,,,2015,2015,2040,35.26058,138.90546,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001042175', 'G100001042071', 'G100001042174', 'G100001042189', 'G100001042206'}}",331
4166,Shizuoka Prefecture Gotemba Solar,Solar,PV,PP,JP,1.5,,,,,,2015.74075,2015.74075,2040.74075,35.3129,138.9567,{nan},{'GEM': {'G100001042229'}},2337
4167,Shizuoka Prefecture Gotemba Solar,Solar,PV,PP,JP,1.9,,,,,,2015,2015,2035,35.306,138.8096,{nan},{'GEM': {'G100001042136'}},2175
4168,Shizuoka Prefecture Gotemba Solar,Solar,PV,PP,JP,9.1,,,,,,2014,2014,2039,35.2337,138.9226,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001042130', 'G100001042131', 'G100001042238', 'G100001042040', 'G100001042129'}}",331
4169,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,18.2,,,,,,2013,2013,2035,34.6858,137.6709,"{nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001041996', 'G100001042140', 'G100001042055', 'G100001041999', 'G100001042019', 'G100001042139'}}",299
4170,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,1.1,,,,,,2013,2013,2033,34.8401,137.8206,{nan},{'GEM': {'G100001041984'}},2244
4171,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,5,,,,,,2013,2013,2036,34.7794333333333,137.628,"{nan, nan, nan}","{'GEM': {'G100001042162', 'G100001041987', 'G100001041989'}}",299
4172,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,5.1,,,,,,2013,2013,2033,34.7,137.6289,"{nan, nan, nan}","{'GEM': {'G100001042023', 'G100001041979', 'G100001041978'}}",299
4173,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,6,,,,,,2013,2013,2041,34.8408,137.616,"{nan, nan, nan}","{'GEM': {'G100001042214', 'G100001042213', 'G100001042004'}}",1239
4174,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,51.5,,,,,,2013,2013,2033,34.7405,137.608233333333,"{nan, nan, nan}","{'GEM': {'G100001041993', 'G100000801600', 'G100001041995'}}",299
4175,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,3.6,,,,,,2013,2013,2035,34.8612,137.81945,"{nan, nan}","{'GEM': {'G100001041994', 'G100001042085'}}",2244
4176,Shizuoka Prefecture Hamamatsu Solar,Solar,PV,PP,JP,1.2,,,,,,2017,2017,2037,34.8684,137.7956,{nan},{'GEM': {'G100001042168'}},2244
4177,Shizuoka Prefecture Hamamatsu Solar Li,Solar,PV,PP,JP,1.8,,,,,,2017,2017,2037,35.0905,137.8823,{nan},{'GEM': {'G100001042173'}},733
4178,Shizuoka Prefecture Hamamatsu Solar Lii,Solar,PV,PP,JP,6.4,,,,,,2015,2015,2039,34.820125,137.738875,"{nan, nan, nan, nan}","{'GEM': {'G100001042224', 'G100001042219', 'G100001042188', 'G100001042067'}}",299
4179,Shizuoka Prefecture Hamamatsu Solar Liii,Solar,PV,PP,JP,2.4,,,,,,2016,2016,2038,35.0268,137.7539,"{nan, nan}","{'GEM': {'G100001042036', 'G100001042191'}}",64
4180,Shizuoka Prefecture Hamamatsu Solar Liv,Solar,PV,PP,JP,7.8,,,,,,2013,2013,2039,34.8252166666667,137.66955,"{nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001042244', 'G100001042195', 'G100001042020', 'G100001042239', 'G100001042147', 'G100001042078'}}",299
4181,Shizuoka Prefecture Hamamatsu Solar Lix,Solar,PV,PP,JP,1.1,,,,,,2022,2022,2042,34.905,137.6972,{nan},{'GEM': {'G100001042222'}},1204
4182,Shizuoka Prefecture Hamamatsu Solar Lv,Solar,PV,PP,JP,2,,,,,,2020,2020,2040,34.6856,137.6133,{nan},{'GEM': {'G100001042199'}},299
4183,Shizuoka Prefecture Hamamatsu Solar Lxi,Solar,PV,PP,JP,1.5,,,,,,2022,2022,2042,34.6858,137.6709,{nan},{'GEM': {'G100001042230'}},299
4184,Shizuoka Prefecture Hamamatsu Solar Lxii,Solar,PV,PP,JP,2,,,,,,2020,2020,2040,34.7106,137.7958,{nan},{'GEM': {'G100001042233'}},2260
4185,Shizuoka Prefecture Hamamatsu Solar Lxiii,Solar,PV,PP,JP,4.9,,,,,,2016,2016,2040,34.72495,137.667375,"{nan, nan, nan, nan}","{'GEM': {'G100001042058', 'G100001042237', 'G100001042154', 'G100001042128'}}",299
4186,Shizuoka Prefecture Hamamatsu Solar Xlix,Solar,PV,PP,JP,2.2,,,,,,2014,2014,2037,34.7839,137.69195,"{nan, nan}","{'GEM': {'G100001042063', 'G100001042166'}}",299
4187,Shizuoka Prefecture Hamamatsu Solar Xlv,Solar,PV,PP,JP,3.8,,,,,,2016,2016,2037,34.9135,137.738,"{nan, nan, nan}","{'GEM': {'G100001042106', 'G100001042159', 'G100001042109'}}",1204
4188,Shizuoka Prefecture Hamamatsu Solar Xlvi,Solar,PV,PP,JP,1,,,,,,2017,2017,2037,34.9657,137.749,{nan},{'GEM': {'G100001042160'}},1204
4189,Shizuoka Prefecture Hamamatsu Solar Xlviii,Solar,PV,PP,JP,6.2,,,,,,2015,2015,2036,34.727975,137.604425,"{nan, nan, nan, nan}","{'GEM': {'G100001042127', 'G100001042117', 'G100001042065', 'G100001042165'}}",299
4190,Shizuoka Prefecture Hamamatsu Solar Xv,Solar,PV,PP,JP,19.3,,,,,,2014,2014,2036,34.6841666666667,137.619688888889,"{nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001042119', 'G100001042123', 'G100001042118', 'G100001042025', 'G100001042125', 'G100001042070', 'G100001042069', 'G100001042068', 'G100001042124'}}",299
4191,Shizuoka Prefecture Hamamatsu Solar Xvii,Solar,PV,PP,JP,3.2,,,,,,2014,2014,2035,34.6542,137.781,"{nan, nan, nan}","{'GEM': {'G100001042051', 'G100001042052', 'G100001042095'}}",2260
4192,Shizuoka Prefecture Hamamatsu Solar Xxx,Solar,PV,PP,JP,1.2,,,,,,2015,2015,2035,34.6542,137.781,{nan},{'GEM': {'G100001042101'}},2260
4193,Shizuoka Prefecture Higashiizu Solar,Solar,PV,PP,JP,10.5,,,,,,2015,2015,2034,34.8379,139.02115,"{nan, nan}","{'GEM': {'G100001042141', 'G100001042059'}}",1597
4194,Shizuoka Prefecture Iida City Solar,Solar,PV,PP,JP,1,,,,,,2020,2020,2040,35.5263,137.8242,{nan},{'GEM': {'G100001042115'}},1235
4195,Shizuoka Prefecture Ito Solar,Solar,PV,PP,JP,1.4,,,,,,2018,2018,2038,35.0087,139.0912,{nan},{'GEM': {'G100001042103'}},1600
4196,Shizuoka Prefecture Ito Solar,Solar,PV,PP,JP,2.5,,,,,,2014,2014,2035,34.86875,139.08875,"{nan, nan}","{'GEM': {'G100001042093', 'G100001042010'}}",1243
4197,Shizuoka Prefecture Ito Solar,Solar,PV,PP,JP,2,,,,,,2016,2016,2036,35.0038,139.0814,{nan},{'GEM': {'G100001042152'}},1600
4198,Shizuoka Prefecture Iwata Solar,Solar,PV,PP,JP,15.7,,,,,,2013,2013,2038,34.67239,137.8817,"{nan, nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001042088', 'G100001042079', 'G100001042087', 'G100001042176', 'G100001042096', 'G100001042089', 'G100001042178', 'G100001042064', 'G100001042151', 'G100001041997'}}",1818
4199,Shizuoka Prefecture Iwata Solar,Solar,PV,PP,JP,8.7,,,,,,2014,2014,2036,34.67018,137.80574,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001042073', 'G100001042092', 'G100001042091', 'G100001042072', 'G100001042170'}}",2260
4200,Shizuoka Prefecture Iwata Solar,Solar,PV,PP,JP,4,,,,,,2019,2019,2039,34.7687,137.86595,"{nan, nan}","{'GEM': {'G100001042212', 'G100001042076'}}",357
4201,Shizuoka Prefecture Iwata Solar,Solar,PV,PP,JP,3.2,,,,,,2013,2013,2038,34.8255333333333,137.8522,"{nan, nan, nan}","{'GEM': {'G100001042231', 'G100001042235', 'G100001042017'}}",2244
4202,Shizuoka Prefecture Izu City Solar,Solar,PV,PP,JP,3.5,,,,,,2015.74075,2015.74075,2040.74075,34.93895,139.0123,"{nan, nan}","{'GEM': {'G100001042226', 'G100001042221'}}",1599
4203,Shizuoka Prefecture Izu City Solar,Solar,PV,PP,JP,8.2,,,,,,2018,2018,2038,34.9982,138.9858,{nan},{'GEM': {'G100001042134'}},329
4204,Shizuoka Prefecture Izu City Solar,Solar,PV,PP,JP,2.3,,,,,,2015,2015,2037,34.96295,138.95995,"{nan, nan}","{'GEM': {'G100001042105', 'G100001042177'}}",1242
4205,Shizuoka Prefecture Izu City Solar,Solar,PV,PP,JP,2,,,,,,2019,2019,2039,35.0007,138.9788,{nan},{'GEM': {'G100001042190'}},329
4206,Shizuoka Prefecture Izunokuni Solar,Solar,PV,PP,JP,5.8,,,,,,2014,2014,2038,35.0222666666667,139.015966666667,"{nan, nan, nan}","{'GEM': {'G100001042039', 'G100001042172', 'G100001042122'}}",329
4207,Shizuoka Prefecture Kakegawa Solar,Solar,PV,PP,JP,15,,,,,,2017,2017,2037,34.6588,138.0263,{nan},{'GEM': {'G100001042090'}},1380
4208,Shizuoka Prefecture Kakegawa Solar,Solar,PV,PP,JP,1.5,,,,,,2013,2013,2033,34.8796,137.9961,{nan},{'GEM': {'G100001042048'}},167
4209,Shizuoka Prefecture Kakegawa Solar,Solar,PV,PP,JP,1.2,,,,,,2013,2013,2033,34.7898,138.0444,{nan},{'GEM': {'G100001042012'}},167
4210,Shizuoka Prefecture Kakegawa Solar,Solar,PV,PP,JP,17.9,,,,,,2013,2013,2042,34.6817428571429,137.994557142857,"{nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001042241', 'G100001042097', 'G100001041983', 'G100001042228', 'G100001042060', 'G100001042232', 'G100001042149'}}",1380
4211,Shizuoka Prefecture Kakegawa Solar,Solar,PV,PP,JP,6.7,,,,,,2013,2013,2043,34.7622,137.98668,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001042205', 'G100001042182', 'G100001042043', 'G100001041990', 'G100001042029'}}",1610
4212,Shizuoka Prefecture Kannami Solar,Solar,PV,PP,JP,3,,,,,,2017,2017,2038,35.12305,139.0161,"{nan, nan}","{'GEM': {'G100001042045', 'G100001042132'}}",1233
4213,Shizuoka Prefecture Kannami Solar,Solar,PV,PP,JP,2.9,,,,,,2016,2016,2036,35.0926,138.9573,"{nan, nan}","{'GEM': {'G100001042217', 'G100001042120'}}",329
4214,Shizuoka Prefecture Kawanehon Solar,Solar,PV,PP,JP,1.4,,,,,,2017,2017,2036,35.0706,138.125,{nan},{'GEM': {'G100001042155'}},359
4215,Shizuoka Prefecture Kawanehon Solar,Solar,PV,PP,JP,1.4,,,,,,2021,2021,2041,35.0455,138.0655,{nan},{'GEM': {'G100001042240'}},359
4216,Shizuoka Prefecture Kawazu Town Solar,Solar,PV,PP,JP,22.5,,,,,,2019,2019,2038,34.785175,138.976375,"{nan, nan, nan, nan}","{'GEM': {'G100001042041', 'G100001042112', 'G100001042113', 'G100001042111'}}",1382
4217,Shizuoka Prefecture Kikugawa Solar,Solar,PV,PP,JP,8,,,,,,2016,2016,2036,34.6699,138.1023,{nan},{'GEM': {'G100001042031'}},1012
4218,Shizuoka Prefecture Kikugawa Solar,Solar,PV,PP,JP,7.9,,,,,,2013,2013,2039,34.680525,138.065725,"{nan, nan, nan, nan}","{'GEM': {'G100001041985', 'G100001042243', 'G100001042008', 'G100001041991'}}",1380
4219,Shizuoka Prefecture Kikugawa Solar,Solar,PV,PP,JP,4,,,,,,2018,2018,2041,34.7042666666667,138.107533333333,"{nan, nan, nan}","{'GEM': {'G100001042245', 'G100001042227', 'G100001042098'}}",1012
4220,Shizuoka Prefecture Kosai Solar,Solar,PV,PP,JP,21.8,,,,,,2013,2013,2040,34.7037818181818,137.563463636364,"{nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001042143', 'G100001042164', 'G100001042033', 'G100001042026', 'G100001042100', 'G100001042187', 'G100001042196', 'G100001042145', 'G100001042150', 'G100001042163', 'G100001042161'}}",160
4221,Shizuoka Prefecture Kosai Solar,Solar,PV,PP,JP,4.5,,,,,,2014,2014,2035,34.7256333333333,137.5214,"{nan, nan, nan}","{'GEM': {'G100001042011', 'G100001042057', 'G100001042038'}}",160
4222,Shizuoka Prefecture Kosai Solar,Solar,PV,PP,JP,6.2,,,,,,2013,2013,2037,34.686,137.525,"{nan, nan}","{'GEM': {'G100001042167', 'G100001041981'}}",160
4223,Shizuoka Prefecture Kosai Solar,Solar,PV,PP,JP,5.8,,,,,,2014,2014,2042,34.74255,137.515725,"{nan, nan, nan, nan}","{'GEM': {'G100001042144', 'G100001042218', 'G100001042046', 'G100001042242'}}",160
4224,Shizuoka Prefecture Makinohara Solar,Solar,PV,PP,JP,4.4,,,,,,2014,2014,2034,34.7533,138.239,"{nan, nan, nan}","{'GEM': {'G100001042075', 'G100001042001', 'G100001042053'}}",1254
4225,Shizuoka Prefecture Makinohara Solar,Solar,PV,PP,JP,1.3,,,,,,2019,2019,2039,34.7574,138.1772,{nan},{'GEM': {'G100001042246'}},1254
4226,Shizuoka Prefecture Makinohara Solar,Solar,PV,PP,JP,37.3,,,,,,2015,2015,2040,34.6329,138.184,"{nan, nan, nan, nan}","{'GEM': {'G100001042236', 'G100001042050', 'G100001042184', 'G100001042116'}}",1012
4227,Shizuoka Prefecture Minamiizu Town Solar,Solar,PV,PP,JP,1,,,,,,2015,2015,2035,34.6962,138.7643,{nan},{'GEM': {'G100001042062'}},1596
4228,Shizuoka Prefecture Nagaizumi Solar,Solar,PV,PP,JP,3.4,,,,,,2017,2017,2037,35.1887,138.8523,"{nan, nan}","{'GEM': {'G100001042102', 'G100001042081'}}",331
4229,Shizuoka Prefecture Nagaizumi Solar,Solar,PV,PP,JP,1.2,,,,,,2015,2015,2035,35.1487,138.8775,{nan},{'GEM': {'G100001042126'}},331
4230,Shizuoka Prefecture Nishiizu Town Solar,Solar,PV,PP,JP,3.3,,,,,,2015,2015,2040,34.83785,138.8297,"{nan, nan}","{'GEM': {'G100001042169', 'G100001042030'}}",1591
4231,Shizuoka Prefecture Numazu Solar,Solar,PV,PP,JP,1.8,,,,,,2016,2016,2036,35.1373,138.7581,{nan},{'GEM': {'G100001042042'}},91
4232,Shizuoka Prefecture Numazu Solar,Solar,PV,PP,JP,1,,,,,,2017,2017,2037,35.055,138.8863,{nan},{'GEM': {'G100001042192'}},329
4233,Shizuoka Prefecture Omaezaki Solar,Solar,PV,PP,JP,3.4,,,,,,2013,2013,2036,34.6326,138.1425,"{nan, nan, nan}","{'GEM': {'G100001042181', 'G100001042032', 'G100001042180'}}",1012
4234,Shizuoka Prefecture Oyama Solar,Solar,PV,PP,JP,17.7,,,,,,2015,2015,2040,35.3611666666667,138.929333333333,"{nan, nan, nan}","{'GEM': {'G100001042223', 'G100001042171', 'G100001042110'}}",2175
4235,Shizuoka Prefecture Shimada Solar,Solar,PV,PP,JP,1.5,,,,,,2014,2014,2034,34.8049,138.1828,{nan},{'GEM': {'G100001042066'}},1254
4236,Shizuoka Prefecture Shimada Solar,Solar,PV,PP,JP,1.5,,,,,,2017,2017,2037,34.8584,138.0754,{nan},{'GEM': {'G100001042094'}},167
4237,Shizuoka Prefecture Shimada Solar,Solar,PV,PP,JP,1.2,,,,,,2014,2014,2034,34.8084,138.2156,{nan},{'GEM': {'G100001042028'}},1254
4238,Shizuoka Prefecture Shimada Solar,Solar,PV,PP,JP,1.5,,,,,,2014,2014,2033,34.852,138.1539,{nan},{'GEM': {'G100001042006'}},1254
4239,Shizuoka Prefecture Shimoda City Solar,Solar,PV,PP,JP,17.9,,,,,,2020,2020,2040,34.6421,138.9077,"{nan, nan}","{'GEM': {'G100001042022', 'G100001042135'}}",1593
4240,Shizuoka Prefecture Shimoda City Solar,Solar,PV,PP,JP,26.7,,,,,,2020,2020,2040,34.7117,138.879166666667,"{nan, nan, nan}","{'GEM': {'G100001042157', 'G100001042179', 'G100001042158'}}",1594
4241,Shizuoka Prefecture Shizuoka Solar,Solar,PV,PP,JP,2,,,,,,2015.74075,2015.74075,2040.74075,35.1508,138.2941,{nan},{'GEM': {'G100001042107'}},1212
4242,Shizuoka Prefecture Shizuoka Solar,Solar,PV,PP,JP,1.5,,,,,,2015,2015,2035,35.1132,138.4987,{nan},{'GEM': {'G100001042114'}},1049
4243,Shizuoka Prefecture Shizuoka Solar,Solar,PV,PP,JP,2,,,,,,2015,2015,2035,35.0423,138.473,{nan},{'GEM': {'G100001042099'}},305
4244,Shizuoka Prefecture Shizuoka Solar,Solar,PV,PP,JP,1,,,,,,2016,2016,2036,35.0824,138.4138,{nan},{'GEM': {'G100001042080'}},305
4245,Shizuoka Prefecture Shizuoka Solar,Solar,PV,PP,JP,18.3,,,,,,2014,2014,2040,34.99855,138.506875,"{nan, nan, nan, nan}","{'GEM': {'G100001042000', 'G100001042185', 'G100001042201', 'G100001042035'}}",2263
4246,Shizuoka Prefecture Shizuoka Solar,Solar,PV,PP,JP,12.5,,,,,,2014,2014,2035,35.0504,138.352666666667,"{nan, nan, nan}","{'GEM': {'G100001042027', 'G100001042156', 'G100001042183'}}",95
4247,Shizuoka Prefecture Shizuoka Solar,Solar,PV,PP,JP,7,,,,,,2014,2014,2036,34.945225,138.334725,"{nan, nan, nan, nan}","{'GEM': {'G100001042083', 'G100001042024', 'G100001042084', 'G100001042082'}}",1080
4248,Shizuoka Prefecture Shizuoka Solar Xv,Solar,PV,PP,JP,2,,,,,,2019,2019,2039,35.0379,138.2095,"{nan, nan}","{'GEM': {'G100001042202', 'G100001042203'}}",1221
4249,Shizuoka Prefecture Shizuoka Solar Xvii,Solar,PV,PP,JP,1.3,,,,,,2023,2023,2043,34.9673,138.4185,{nan},{'GEM': {'G100001042210'}},1080
4250,Shizuoka Prefecture Susono Solar,Solar,PV,PP,JP,1,,,,,,2014,2014,2034,35.2146,138.9014,{nan},{'GEM': {'G100001042049'}},331
4251,Shizuoka Prefecture Susono Solar,Solar,PV,PP,JP,7.5,,,,,,2014,2014,2036,35.2516,138.8476,"{nan, nan, nan, nan, nan}","{'GEM': {'G100001042207', 'G100001042209', 'G100001042104', 'G100001042208', 'G100001042146'}}",331
4252,Shizuoka Prefecture Susono Solar,Solar,PV,PP,JP,1.5,,,,,,2015,2015,2035,35.1867,138.9757,{nan},{'GEM': {'G100001042148'}},1233
4253,Shizuoka Prefecture Yaizu Solar,Solar,PV,PP,JP,11.9,,,,,,2013,2013,2035,34.782025,138.27725,"{nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'G100001042009', 'G100001042086', 'G100001042077', 'G100001041988', 'G100001041992', 'G100001042003', 'G100001042153', 'G100001042121'}}",1254
4254,Shizuoka Prefecture Yaizu Solar,Solar,PV,PP,JP,2.3,,,,,,2013,2013,2033,34.8059,138.3132,"{nan, nan}","{'GEM': {'G100001042018', 'G100001042047'}}",2368
4255,Smart Solar Wakayama Shirahama Solar,Solar,PV,PP,JP,32,,,,,,2020,2020,2045,33.9298,135.4483,{nan},{'GEM': {'G100000834490'}},1905
4256,Sodegaura Green,CCGT,CCGT,,JP,109.2,,,,,,2012,2012,2052,35.412092,140.002669,{nan},{'GEM': {'G100000412651'}},2137
4257,Softbank Miyazaki Kunitomi Solar Park,Solar,PV,PP,JP,22,,,,,,2020,2020,2045,31.9672,131.3193,{nan},{'GEM': {'G100000801603'}},1925
4258,Softbank Ureshino Yoshida Sorapaku Solar Farm,Solar,PV,PP,JP,75,,,,,,2017,2017,2042,34.6155,136.4151,"{nan, nan}","{'GEM': {'G100000834522', 'G100000834491'}}",1616
4259,Softbank Yakumo Solar Park,Solar,PV,PP,JP,102,,,,,,2020,2020,2045,42.3012,140.2665,{nan},{'GEM': {'G100000801607'}},969
4260,Sol De Omura Minojima Solar,Solar,PV,PP,JP,24,,,,,,2016,2016,2041,32.914,129.912,{nan},{'GEM': {'G100000801608'}},2132
4261,Solar Friendly City Solar Farm,Solar,PV,PP,JP,40,,,,,,2021,2021,2046,36.6001,138.6501,{nan},{'GEM': {'G100000801609'}},1917
4262,Solar Saijo Solar Farm,Solar,PV,PP,JP,23,,,,,,2018,2018,2043,33.9263,133.1248,{nan},{'GEM': {'G100000801611'}},777
4263,Soma Coal Biomass,Hard Coal,Steam Turbine,,JP,112,,,,,,2018,2018,2063,37.831604,140.942001,{nan},{'GEM': {'G100000106524'}},865
4264,Soma Port Gas,CCGT,CCGT,,JP,1180,,,,,,2020,2020,2060,37.849198,140.952914,"{nan, nan}","{'GEM': {'G100000403951', 'G100000403952'}}",865
4265,Soma Solar Farm Japan,Solar,PV,PP,JP,40,,,,,,2022,2022,2047,37.7548,140.8904,{nan},{'GEM': {'G100000801618'}},2026
4266,Sonnedix Tanabe Solar,Solar,PV,PP,JP,20,,,,,,2022,2022,2047,39.4663,141.9453,{nan},{'GEM': {'G100000834493'}},1898
4267,Soya Misaki Wind Farm,Wind,Unknown,PP,JP,57,,,,,,2005,2005,2030,45.4686,141.9006,{nan},{'GEM': {'G100000900903'}},2223
4268,Sudagai,Hydro,Reservoir,PP,JP,46,,,,,,1955,1955,2055,36.8675,139.0601,{nan},{'GEM': {'G100001051988'}},708
4269,Sugawara Geothermal,Geothermal,Steam Turbine,PP,JP,5,,,,,,2015,2015,2030,33.16651,131.13919,{nan},{'GEM': {'G100001048369'}},1278
4270,Suginami Incineration,Waste,,,JP,24.2,,,,,,2018,2018,2043,35.6836055741694,139.618062593889,{nan},{'GEM': {'G100001054572'}},920
4271,Suimei Solar Park,Solar,PV,PP,JP,36,,,,,,2021,2021,2046,34.8733,132.5125,{nan},{'GEM': {'G100000834495'}},940
