country,y,x,location,technology,capacity,unit,quality,ID,tech
IN,17.0013,73.303187,Ratnagiri,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0190,Cement
IN,23.680882,80.650487,Bijauri,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0191,Cement
IN,21.249633,79.370573,Nagpur,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0192,Cement
IN,25.395551,85.292394,Patna,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0193,Cement
IN,29.888977,77.812058,Amarpur Qazi,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0194,Cement
IN,28.469413,77.666031,Greater Noida,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0195,Cement
IN,14.586917,78.579757,Jambapuram,Cement,5000.0,Kt/yr,actual,GACTIND0196,Cement
IN,17.303447,77.43615,Chatarsal,Cement,2750.0,Kt/yr,actual,GACTIND0197,Cement
IN,22.429021,69.834138,Sikka,Cement,1770.0,Kt/yr,actual,GACTIND0198,Cement
IN,16.648359,79.702465,Gamalapadu,Cement,1970.0,Kt/yr,actual,GACTIND0199,Cement
IN,16.767007,80.014024,Nalgonda,Cement,1490.0,Kt/yr,actual,GACTIND0200,Cement
IN,16.17713,75.681411,Bagalkot,Cement,1560.0,Kt/yr,actual,GACTIND0201,Cement
IN,24.865722,92.582104,Badarpur,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0202,Cement
IN,16.654684,79.81512,Guntur,Cement,1350.0,Kt/yr,actual,GACTIND0203,Cement
IN,16.844308,79.989973,Ramapuram,Cement,580.0,Kt/yr,actual,GACTIND0204,Cement
IN,23.620478,85.274431,Patratu,Cement,920.0,Kt/yr,actual,GACTIND0205,Cement
IN,25.242787,92.345654,East Jaintia Hills,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0206,Cement
IN,25.134755,75.889485,Kota,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0207,Cement
IN,16.711862,79.711104,Wadapally,Cement,1840.0,Kt/yr,actual,GACTIND0208,Cement
IN,25.240013,92.390906,East Jaintia Hills,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0209,Cement
IN,20.867858,70.564701,Gir Somnath,Cement,2620.0,Kt/yr,actual,GACTIND0210,Cement
IN,25.225076,92.388161,East Jaintia Hills,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0211,Cement
IN,25.192405,92.400015,East Jaintia Hills,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0212,Cement
IN,34.032635,75.015643,Khrew,Cement,1150.0,Kt/yr,actual,GACTIND0213,Cement
IN,16.798253,79.912905,Nalgonda,Cement,890.0,Kt/yr,actual,GACTIND0214,Cement
IN,34.077497,74.975355,Khunmoh,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0215,Cement
IN,24.71512,75.953886,Chonsala,Cement,2070.0,Kt/yr,actual,GACTIND0216,Cement
IN,18.8943,79.450065,Mancherial,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0217,Cement
IN,25.204735,92.383684,Umbadoh,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0218,Cement
IN,15.50002,78.210468,Kurnool,Cement,1040.0,Kt/yr,actual,GACTIND0219,Cement
IN,16.624455,79.502704,Goli,Cement,1460.0,Kt/yr,actual,GACTIND0220,Cement
IN,24.565681,81.000297,Mankahari,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0221,Cement
IN,23.49822,68.578098,Hothiay,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0222,Cement
IN,21.704422,69.719992,Porbandar,Cement,2520.0,Kt/yr,actual,GACTIND0223,Cement
IN,22.228822,84.416723,Kandeimunda,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0224,Cement
IN,15.364101,78.219484,Venkatapuram,Cement,2450.0,Kt/yr,actual,GACTIND0225,Cement
IN,16.380772,79.723973,Guntur,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0226,Cement
IN,16.734616,79.881588,Nalgonda,Cement,1660.0,Kt/yr,actual,GACTIND0227,Cement
IN,25.177887,92.390338,East Jaintia Hills,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0228,Cement
IN,9.374599,77.678857,Lakshmipuram,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0229,Cement
IN,22.400932,69.020015,Mithapur,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0230,Cement
IN,18.407977,82.973488,Ampaballi,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0231,Cement
IN,24.657581,73.8752,Udaipur,Cement,1740.0,Kt/yr,actual,GACTIND0232,Cement
IN,24.661883,74.632446,Phachar Aheeran,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0233,Cement
IN,23.383686,68.569134,Kutch,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0234,Cement
IN,24.44605,83.075826,Vilemar Kundi,Cement,1590.0,Kt/yr,actual,GACTIND0235,Cement
IN,24.63924,83.101967,Churk,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0236,Cement
IN,15.49227,74.026419,Surla,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0237,Cement
IN,17.763951,83.194711,Visakhapatnam,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0238,Cement
IN,27.693977,75.728868,Sikar,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0239,Cement
IN,17.709591,83.154501,Visakhapatnam,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0240,Cement
IN,23.863185,79.426251,Imli,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0241,Cement
IN,21.184966,81.361747,Bhilai,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0242,Cement
IN,25.087704,82.902584,Mirzapur,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0243,Cement
IN,25.229553,81.781506,Prayagraj,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0244,Cement
IN,22.392435,87.015888,Chenchur Gerya,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0245,Cement
IN,18.017317,83.275178,Lotlapalle,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0246,Cement
IN,9.559566,76.510421,Kottayam,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0247,Cement
IN,18.992068,73.030851,Navi Mumbai,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0248,Cement
IN,27.960795,78.08159,Chherat,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0249,Cement
IN,31.037155,76.629773,Solan,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0250,Cement
IN,23.718837,86.954305,Bardhaman,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0251,Cement
IN,17.136362,76.945424,Shahabad Rural,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0252,Cement
IN,22.419734,75.069656,Rodada,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0253,Cement
IN,23.817428,68.794833,Lakhpat,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0254,Cement
IN,24.549063,83.964858,Deorikalan,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0255,Cement
IN,25.26056,91.710717,Cherrapunji‎,Cement,2087.3949579831933,Kt/yr,actual,GACTIND0256,Cement
IE,53.432118,-7.143371,Kinnegad ,Cement,700.0,Kt/yr,actual,GACTIRL0001,Cement
IE,52.641364,-8.688373,Limerick,Cement,800.0,Kt/yr,actual,GACTIRL0002,Cement
IE,53.684307,-6.387712,Drogheda ,Cement,2800.0,Kt/yr,actual,GACTIRL0003,Cement
IE,53.34185,-6.198854,Dublin,Cement,1433.3333333333333,Kt/yr,actual,GACTIRL0004,Cement
IE,54.130891,-7.578912,Ballyconnell ,Cement,1433.3333333333333,Kt/yr,actual,GACTIRL0005,Cement
IE,52.261029,-7.037645,Waterford ,Cement,1433.3333333333333,Kt/yr,actual,GACTIRL0006,Cement
IR,30.945723,52.893091,Abadeh County,Cement,930.0,Kt/yr,actual,GACTIRN0001,Cement
IR,33.106796,52.059938,Ardestan,Cement,1278.0,Kt/yr,actual,GACTIRN0002,Cement
IR,32.676455,53.139147,Naein County,Cement,200.0,Kt/yr,actual,GACTIRN0003,Cement
IR,36.816106,46.150412,Hajji Lak,Cement,1678.5625,Kt/yr,actual,GACTIRN0004,Cement
IR,35.828219,52.839301,Katalan,Cement,1000.0,Kt/yr,actual,GACTIRN0005,Cement
IR,35.699016,51.786417,Tehran,Cement,1180.0,Kt/yr,actual,GACTIRN0006,Cement
IR,27.739943,52.171476,Tonbak,Cement,2760.0,Kt/yr,actual,GACTIRN0007,Cement
IR,30.233922,56.908398,Kerman,Cement,1678.5625,Kt/yr,actual,GACTIRN0008,Cement
IR,36.638397,53.333561,Abelou,Cement,2400.0,Kt/yr,actual,GACTIRN0009,Cement
IR,28.691918,54.188961,Hasan Abad,Cement,1300.0,Kt/yr,actual,GACTIRN0010,Cement
IR,35.222593,48.925357,Saravak,Cement,108.0,Kt/yr,actual,GACTIRN0011,Cement
IR,38.432107,48.421896,,Cement,1050.0,Kt/yr,actual,GACTIRN0012,Cement
IR,35.822461,52.805048,Katalan,Cement,1000.0,Kt/yr,actual,GACTIRN0013,Cement
IR,34.326126,50.561091,Neyzar,Cement,1000.0,Kt/yr,actual,GACTIRN0014,Cement
IR,36.018357,50.592338,Shahrak Heev,Cement,1678.5625,Kt/yr,actual,GACTIRN0015,Cement
IR,30.661475,50.306894,Behbahan,Cement,1170.0,Kt/yr,actual,GACTIRN0016,Cement
IR,37.452818,57.686191,Shirvan,Cement,600.0,Kt/yr,actual,GACTIRN0017,Cement
IR,33.482785,49.071954,Dorud,Cement,2330.0,Kt/yr,actual,GACTIRN0018,Cement
IR,29.122595,52.64685,Mook,Cement,2270.0,Kt/yr,actual,GACTIRN0019,Cement
IR,34.355663,47.286697,Faraman Industrial Town,Cement,2710.0,Kt/yr,actual,GACTIRN0020,Cement
IR,28.206554,61.305658,Khash,Cement,2310.0,Kt/yr,actual,GACTIRN0021,Cement
IR,36.650468,49.518731,Lowshan,Cement,1600.0,Kt/yr,actual,GACTIRN0022,Cement
IR,29.253013,54.475132,Hasanabad,Cement,165.0,Kt/yr,actual,GACTIRN0023,Cement
IR,31.390889,49.65399,Ramhormoz,Cement,1678.5625,Kt/yr,actual,GACTIRN0024,Cement
IR,29.624192,52.44734,Shiraz,Cement,2330.0,Kt/yr,actual,GACTIRN0025,Cement
IR,33.946034,51.240173,Kashan County,Cement,1610.0,Kt/yr,actual,GACTIRN0026,Cement
IR,36.24531,53.621179,Langar,Cement,1678.5625,Kt/yr,actual,GACTIRN0027,Cement
IR,28.410447,53.230967,Ghirokarzin,Cement,2580.0,Kt/yr,actual,GACTIRN0028,Cement
IR,36.85618,50.015024,Gulak,Cement,2020.0,Kt/yr,actual,GACTIRN0029,Cement
IR,34.056017,48.499557,Sohran,Cement,1000.0,Kt/yr,actual,GACTIRN0030,Cement
IR,37.296253,55.482199,Tarajiq,Cement,1000.0,Kt/yr,actual,GACTIRN0031,Cement
IR,35.306548,49.211938,Poli Kan,Cement,3060.0,Kt/yr,actual,GACTIRN0032,Cement
IR,33.720436,46.510696,Chardavol,Cement,1640.0,Kt/yr,actual,GACTIRN0033,Cement
IR,35.575709,51.510251,Tehran,Cement,1678.5625,Kt/yr,actual,GACTIRN0034,Cement
IR,30.519905,51.543211,Tangari,Cement,210.0,Kt/yr,actual,GACTIRN0035,Cement
IR,38.679266,45.027679,Yarim Qayeh,Cement,1940.0,Kt/yr,actual,GACTIRN0036,Cement
IR,31.622338,54.743803,,Cement,1678.5625,Kt/yr,actual,GACTIRN0037,Cement
IR,29.210006,53.826843,Lay-e Khorrami,Cement,1678.5625,Kt/yr,actual,GACTIRN0038,Cement
IR,26.957779,55.543845,Bandar Khamir,Cement,2800.0,Kt/yr,actual,GACTIRN0039,Cement
IR,36.480617,59.746534,Farmad,Cement,2330.0,Kt/yr,actual,GACTIRN0040,Cement
IR,32.408392,51.517764,Diziche,Cement,1678.5625,Kt/yr,actual,GACTIRN0041,Cement
IR,29.306934,51.270521,Borazjan,Cement,2180.0,Kt/yr,actual,GACTIRN0042,Cement
IR,35.928279,47.554208,Bijar,Cement,2030.0,Kt/yr,actual,GACTIRN0043,Cement
IR,32.576741,51.582714,Isfahan,Cement,1950.0,Kt/yr,actual,GACTIRN0044,Cement
IR,36.720009,56.848223,Far-Ashian,Cement,1678.5625,Kt/yr,actual,GACTIRN0045,Cement
IR,31.728772,49.520077,Golgir,Cement,2430.0,Kt/yr,actual,GACTIRN0046,Cement
IR,27.324737,53.444869,Koshkoo,Cement,1678.5625,Kt/yr,actual,GACTIRN0047,Cement
IR,35.892097,57.065361,Parvand,Cement,1678.5625,Kt/yr,actual,GACTIRN0048,Cement
IR,27.788613,54.484055,Kourdeh,Cement,1640.0,Kt/yr,actual,GACTIRN0049,Cement
IR,30.234637,56.716942,Kerman,Cement,1678.5625,Kt/yr,actual,GACTIRN0050,Cement
IR,32.731681,53.091217,Naein County,Cement,1678.5625,Kt/yr,actual,GACTIRN0051,Cement
IR,34.197436,50.394561,Raveh,Cement,1678.5625,Kt/yr,actual,GACTIRN0052,Cement
IR,26.904997,56.034479,Qeshm,Cement,1130.0,Kt/yr,actual,GACTIRN0053,Cement
IR,34.298085,46.873216,Qomishe-ye mirqāsem,Cement,2210.0,Kt/yr,actual,GACTIRN0054,Cement
IR,33.005706,50.980356,Najaf Abad,Cement,1678.5625,Kt/yr,actual,GACTIRN0055,Cement
IR,32.218819,51.137468,Chah Gorg,Cement,2580.0,Kt/yr,actual,GACTIRN0056,Cement
IR,33.62948,59.16986,Ghayenat,Cement,1678.5625,Kt/yr,actual,GACTIRN0057,Cement
IR,36.482013,54.901257,Shahrud,Cement,2370.0,Kt/yr,actual,GACTIRN0058,Cement
IR,37.323522,45.279647,Urmia,Cement,2740.0,Kt/yr,actual,GACTIRN0059,Cement
IR,38.247018,46.043338,Shabestar,Cement,1678.5625,Kt/yr,actual,GACTIRN0060,Cement
IR,36.228881,48.627891,Majid Abad,Cement,1790.0,Kt/yr,actual,GACTIRN0061,Cement
IR,36.626152,49.51604,Lowshan,Cement,1678.5625,Kt/yr,actual,GACTIRN0062,Cement
IR,37.751775,45.043715,Urmia,Cement,670.0,Kt/yr,actual,GACTIRN0063,Cement
IR,30.156313,60.736519,Zahedan,Cement,1678.5625,Kt/yr,actual,GACTIRN0064,Cement
IR,30.341309,56.513608,Rafsanjan,Cement,800.0,Kt/yr,actual,GACTIRN0065,Cement
IR,35.31556,59.486633,Dowlat Abad,Cement,1820.0,Kt/yr,actual,GACTIRN0066,Cement
IR,32.924046,60.232765,Darmiyan,Cement,1750.0,Kt/yr,actual,GACTIRN0067,Cement
IR,35.375407,50.207003,Seyyedabad,Cement,1678.5625,Kt/yr,actual,GACTIRN0068,Cement
IR,35.488833,50.206166,Qeshlaq-E Karbala'i Javad,Cement,2600.0,Kt/yr,actual,GACTIRN0069,Cement
IR,33.837071,56.792274,Tabas,Cement,1678.5625,Kt/yr,actual,GACTIRN0070,Cement
IR,35.067063,49.925981,Jamshidabad,Cement,1678.5625,Kt/yr,actual,GACTIRN0071,Cement
IQ,34.257402,41.212474,Qa'im,Cement,1000.0,Kt/yr,actual,GACTIRQ0001,Cement
IQ,33.591386,42.504563,Heet,Cement,2000.0,Kt/yr,actual,GACTIRQ0002,Cement
IQ,35.605185,45.084727,Sulaymaniyah,Cement,2700.0,Kt/yr,actual,GACTIRQ0003,Cement
IQ,32.343069,43.327069,Tullaiha,Cement,2400.0,Kt/yr,actual,GACTIRQ0004,Cement
IQ,32.737861,44.271694,Musayyib,Cement,198.0,Kt/yr,actual,GACTIRQ0005,Cement
IQ,31.967338,44.44337,Maz'al an Nasir,Cement,1560.0,Kt/yr,actual,GACTIRQ0006,Cement
IQ,31.962637,44.435264,Maz'al an Nasir,Cement,1781.0,Kt/yr,actual,GACTIRQ0007,Cement
IQ,31.226161,45.002316,Al-Rumaitha,Cement,1959.0,Kt/yr,actual,GACTIRQ0008,Cement
IQ,31.300077,45.299682,Samawah,Cement,401.0,Kt/yr,actual,GACTIRQ0009,Cement
IQ,30.03508,47.944941,Um Qasr,Cement,600.0,Kt/yr,actual,GACTIRQ0010,Cement
IQ,33.369687,43.852471,Fallujah,Cement,1542.2307692307693,Kt/yr,actual,GACTIRQ0011,Cement
IQ,36.350998,42.075429,Sinjar,Cement,1542.2307692307693,Kt/yr,actual,GACTIRQ0012,Cement
IQ,35.340756,44.476875,Daquq,Cement,1542.2307692307693,Kt/yr,actual,GACTIRQ0013,Cement
IQ,35.625588,45.210679,Sulaymaniyah,Cement,1810.0,Kt/yr,actual,GACTIRQ0014,Cement
IQ,36.441836,42.931149,Mosul,Cement,2770.0,Kt/yr,actual,GACTIRQ0015,Cement
IQ,36.199215,43.214854,Mosul,Cement,870.0,Kt/yr,actual,GACTIRQ0016,Cement
IS,64.3164,-22.079979,Akranes,Cement,,Kt/yr,actual,GACTISL0001,Cement
IL,31.916333,34.894905,Ramla,Cement,,Kt/yr,actual,GACTISR0001,Cement
IL,32.763092,35.057995,Nesher,Cement,,Kt/yr,actual,GACTISR0002,Cement
IL,31.758156,34.997873,Bet Shemesh,Cement,,Kt/yr,actual,GACTISR0003,Cement
IT,37.193679,15.181599,Provincia di Siracusa,Cement,1900.0,Kt/yr,actual,GACTITA0001,Cement
IT,41.314178,16.291376,Barletta,Cement,1100.0,Kt/yr,actual,GACTITA0002,Cement
IT,42.007213,12.7164,Guidonia Montecelio,Cement,1900.0,Kt/yr,actual,GACTITA0003,Cement
IT,44.302532,7.507571,Provincia di Cuneo,Cement,1700.0,Kt/yr,actual,GACTITA0004,Cement
IT,40.556227,9.672135,Tanca Altara,Cement,500.0,Kt/yr,actual,GACTITA0005,Cement
IT,44.793451,9.810724,Provincia di Piacenza,Cement,1300.0,Kt/yr,actual,GACTITA0006,Cement
IT,46.17726,12.740098,Zona Industriale Pedris,Cement,1000.0,Kt/yr,actual,GACTITA0007,Cement
IT,45.253599,11.751795,L.p. Solana,Cement,800.0,Kt/yr,actual,GACTITA0008,Cement
IT,43.616881,11.283901,Passo dei Pecorai,Cement,1231.25,Kt/yr,actual,GACTITA0009,Cement
IT,45.190403,8.287547,Trino,Cement,780.0,Kt/yr,actual,GACTITA0010,Cement
IT,43.855016,11.180725,Calenzano,Cement,230.0,Kt/yr,actual,GACTITA0011,Cement
IT,44.693144,8.87471,Arquata Scrivia,Cement,1231.25,Kt/yr,actual,GACTITA0012,Cement
IT,44.32306,7.483814,Italcementi,Cement,1231.25,Kt/yr,actual,GACTITA0013,Cement
IT,38.914183,16.44817,Provincia di Catanzaro,Cement,1231.25,Kt/yr,actual,GACTITA0014,Cement
IT,44.835363,10.447499,Provincia di Parma,Cement,1231.25,Kt/yr,actual,GACTITA0015,Cement
IT,42.37474,11.578018,Provincia di Viterbo,Cement,1231.25,Kt/yr,actual,GACTITA0016,Cement
IT,43.500382,10.480176,Provincia di Pisa,Cement,1231.25,Kt/yr,actual,GACTITA0017,Cement
IT,40.509634,17.164908,Provincia di Taranto,Cement,1231.25,Kt/yr,actual,GACTITA0018,Cement
IT,40.952214,15.6704,Provincia di Potenza,Cement,1231.25,Kt/yr,actual,GACTITA0019,Cement
IT,43.363781,12.547341,Provincia di Lecce,Cement,1231.25,Kt/yr,actual,GACTITA0020,Cement
IT,40.167204,18.200552,Provincia di Lecce,Cement,1130.0,Kt/yr,actual,GACTITA0020,Cement
IT,44.458914,12.235399,Area Industriale,Cement,1231.25,Kt/yr,actual,GACTITA0021,Cement
IT,43.65918,11.83682,Rassina,Cement,1231.25,Kt/yr,actual,GACTITA0022,Cement
IT,45.886429,8.66683,Caravate,Cement,1231.25,Kt/yr,actual,GACTITA0023,Cement
IT,41.445163,14.066117,Carrera del Conte,Cement,1231.25,Kt/yr,actual,GACTITA0024,Cement
IT,36.902746,14.726158,Contrada Tabuna,Cement,1231.25,Kt/yr,actual,GACTITA0025,Cement
IT,43.284983,12.617776,Provincia di Perugia,Cement,1231.25,Kt/yr,actual,GACTITA0026,Cement
IT,41.055691,14.376548,Caserta,Cement,1231.25,Kt/yr,actual,GACTITA0027,Cement
IT,41.91798,12.643956,Città Metropolitana di Roma,Cement,1231.25,Kt/yr,actual,GACTITA0028,Cement
IT,41.73642,13.00401,Colleferro Scalo,Cement,1680.0,Kt/yr,actual,GACTITA0029,Cement
IT,38.190035,13.248898,Isola delle Femmine,Cement,2000.0,Kt/yr,actual,GACTITA0030,Cement
IT,40.674977,16.657804,Provincia di Matera,Cement,1320.0,Kt/yr,actual,GACTITA0031,Cement
IT,45.515453,10.345122,Rezzato,Cement,1231.25,Kt/yr,actual,GACTITA0032,Cement
IT,39.470522,9.024111,Italcementi,Cement,1510.0,Kt/yr,actual,GACTITA0033,Cement
IT,45.685481,9.467219,Calusco d'Adda,Cement,1231.25,Kt/yr,actual,GACTITA0034,Cement
IT,42.464,13.258323,San Giovanni,Cement,1231.25,Kt/yr,actual,GACTITA0035,Cement
IT,45.716549,10.047122,Tavernola Bergamasca,Cement,1231.25,Kt/yr,actual,GACTITA0036,Cement
IT,44.77937,8.769921,Provincia di Alessandria,Cement,1231.25,Kt/yr,actual,GACTITA0037,Cement
IT,39.834649,16.246287,Provincia di Cosenza,Cement,1231.25,Kt/yr,actual,GACTITA0038,Cement
IT,40.660936,14.869269,Provincia di Salerno,Cement,1231.25,Kt/yr,actual,GACTITA0039,Cement
IT,41.456132,14.551073,Provincia di Campobasso,Cement,1231.25,Kt/yr,actual,GACTITA0040,Cement
IT,44.475979,12.253358,Area Industriale,Cement,1231.25,Kt/yr,actual,GACTITA0041,Cement
IT,45.877086,11.967091,Provincia di Treviso,Cement,1231.25,Kt/yr,actual,GACTITA0042,Cement
IT,45.048628,9.717984,Piacenza,Cement,1231.25,Kt/yr,actual,GACTITA0043,Cement
IT,45.78239,8.682752,Provincia di Varese,Cement,1231.25,Kt/yr,actual,GACTITA0044,Cement
IT,39.861038,8.556913,Provincia di Oristano,Cement,1231.25,Kt/yr,actual,GACTITA0045,Cement
IT,40.722748,15.776727,Provincia di Potenza,Cement,1231.25,Kt/yr,actual,GACTITA0046,Cement
IT,45.236242,11.651084,Este,Cement,1231.25,Kt/yr,actual,GACTITA0047,Cement
IT,42.673175,12.555826,Acquasparta,Cement,1231.25,Kt/yr,actual,GACTITA0048,Cement
IT,43.219139,13.084847,Provincia di Macerata,Cement,850.0,Kt/yr,actual,GACTITA0049,Cement
IT,42.451222,14.191305,Pescara,Cement,1231.25,Kt/yr,actual,GACTITA0050,Cement
IT,41.64444,15.879862,Provincia di Foggia,Cement,1231.25,Kt/yr,actual,GACTITA0051,Cement
IT,45.552075,10.890152,Fumane,Cement,1231.25,Kt/yr,actual,GACTITA0052,Cement
IT,36.727174,14.828452,Libero consorzio comunale di Ragusa,Cement,1231.25,Kt/yr,actual,GACTITA0053,Cement
IT,43.77433,11.44767,San Francesco,Cement,1231.25,Kt/yr,actual,GACTITA0054,Cement
IT,46.040309,10.963933,Trentino,Cement,1231.25,Kt/yr,actual,GACTITA0055,Cement
IT,45.616284,13.801546,Trieste,Cement,1231.25,Kt/yr,actual,GACTITA0056,Cement
IT,43.564932,10.307017,Livorno,Cement,1231.25,Kt/yr,actual,GACTITA0057,Cement
IT,37.930755,15.728767,Saline Joniche,Cement,1231.25,Kt/yr,actual,GACTITA0058,Cement
IT,41.19226,13.876795,Provincia di Caserta,Cement,1231.25,Kt/yr,actual,GACTITA0059,Cement
IT,45.816427,12.261537,Ponte Della Priula,Cement,1231.25,Kt/yr,actual,GACTITA0060,Cement
IT,42.745822,12.677438,Cementir,Cement,1231.25,Kt/yr,actual,GACTITA0061,Cement
IT,40.487517,17.204848,Agip Petroli-ilva,Cement,1231.25,Kt/yr,actual,GACTITA0062,Cement
JM,17.96372,-76.730353,Port Royal,Cement,1030.0,Kt/yr,actual,GACTJAM0001,Cement
JM,17.904131,-77.241585,Hayes,Cement,1030.0,Kt/yr,actual,GACTJAM0002,Cement
JO,30.67859,35.631965,Bsaira District,Cement,2000.0,Kt/yr,actual,GACTJOR0001,Cement
JO,32.215093,36.201654,Bal'ama Sub-District,Cement,2900.0,Kt/yr,actual,GACTJOR0002,Cement
JO,32.099161,36.304134,Dhlail Sub-District,Cement,1060.0,Kt/yr,actual,GACTJOR0003,Cement
JO,31.333889,36.129431,Um Al-Rasas Sub-District,Cement,1986.6666666666667,Kt/yr,actual,GACTJOR0004,Cement
JO,31.1861,36.073353,Qatraneh District,Cement,1986.6666666666667,Kt/yr,actual,GACTJOR0005,Cement
JO,31.753358,36.187462,Amman,Cement,1986.6666666666667,Kt/yr,actual,GACTJOR0006,Cement
JP,36.028038,139.095128,Chichibu,Cement,1860.0,Kt/yr,actual,GACTJPN0001,Cement
JP,38.983894,141.2454,Ichinoseki,Cement,1420.0,Kt/yr,actual,GACTJPN0002,Cement
JP,33.799446,130.991078,Kanda,Cement,1865.0,Kt/yr,actual,GACTJPN0003,Cement
JP,41.407124,141.437617,Higashidori,Cement,2140.0,Kt/yr,actual,GACTJPN0004,Cement
JP,35.980882,139.103858,Yokoze,Cement,2070.0,Kt/yr,actual,GACTJPN0005,Cement
JP,40.515509,141.521831,Hachinohe,Cement,1500.0,Kt/yr,actual,GACTJPN0006,Cement
JP,35.501391,136.660357,Motosu,Cement,1600.0,Kt/yr,actual,GACTJPN0007,Cement
JP,33.40298,133.301771,Susaki,Cement,4350.0,Kt/yr,actual,GACTJPN0008,Cement
JP,36.404864,139.617052,Sano,Cement,900.0,Kt/yr,actual,GACTJPN0009,Cement
JP,34.754394,134.363342,Ako,Cement,4200.0,Kt/yr,actual,GACTJPN0010,Cement
JP,35.511879,139.726102,Kawasaki,Cement,1780.0,Kt/yr,actual,GACTJPN0011,Cement
JP,37.032311,137.851451,Itoigawa,Cement,1865.0,Kt/yr,actual,GACTJPN0012,Cement
JP,35.908489,139.343517,Hidaka,Cement,1890.0,Kt/yr,actual,GACTJPN0013,Cement
JP,41.817253,140.63287,Hokuto,Cement,1865.0,Kt/yr,actual,GACTJPN0014,Cement
JP,35.152644,136.496313,Inabe,Cement,1865.0,Kt/yr,actual,GACTJPN0015,Cement
JP,36.160531,139.313666,Kumagaya,Cement,1865.0,Kt/yr,actual,GACTJPN0016,Cement
JP,39.071193,141.731349,Ofunato,Cement,1730.0,Kt/yr,actual,GACTJPN0017,Cement
JP,33.08406,131.858976,Tsukumi,Cement,2190.0,Kt/yr,actual,GACTJPN0018,Cement
JP,35.666816,136.080438,Tsuruga,Cement,760.0,Kt/yr,actual,GACTJPN0019,Cement
JP,34.169853,131.217994,Mine,Cement,2030.0,Kt/yr,actual,GACTJPN0020,Cement
JP,33.782392,131.000718,Kanda,Cement,1130.0,Kt/yr,actual,GACTJPN0021,Cement
JP,33.949452,131.231146,Ube,Cement,1865.0,Kt/yr,actual,GACTJPN0022,Cement
JP,33.785254,131.00013,Kanda,Cement,1865.0,Kt/yr,actual,GACTJPN0023,Cement
JP,33.631109,130.766147,Tagawa,Cement,1865.0,Kt/yr,actual,GACTJPN0024,Cement
JP,37.009661,137.78299,Itoigawa,Cement,1865.0,Kt/yr,actual,GACTJPN0025,Cement
JP,36.594544,140.661828,Hitachi,Cement,1865.0,Kt/yr,actual,GACTJPN0026,Cement
JP,33.902573,130.854987,Kitakyushu,Cement,790.0,Kt/yr,actual,GACTJPN0027,Cement
JP,42.351163,140.998707,Muroran,Cement,1230.0,Kt/yr,actual,GACTJPN0028,Cement
JP,26.613031,127.925142,Nago,Cement,1865.0,Kt/yr,actual,GACTJPN0029,Cement
JP,34.056997,131.785153,Shunan,Cement,1865.0,Kt/yr,actual,GACTJPN0030,Cement
