name,total,urban,rural,ct,fraction
1883,116.04776382490549,82.43596747297718,20.728882863976473,18,0.22623819319226932
1912,71.29949882553045,0.0,72.81460739406745,19,0.0056992352399126206
1913,67.78072076925933,0.0,69.22105558942985,19,0.005417966167477702
1915,172.35457106917895,85.51734494239025,90.4997467861895,19,0.013776944598182187
1918,320.16456023135186,245.73875047136684,80.91284883823727,19,0.02559194909219016
1922,132.29053801460216,36.583882679777226,96.78416088202066,19,0.01057447679968614
1924,315.9147009480174,27.610955832341432,281.6979464073089,19,0.025252241966737313
1925,110.12973641561517,35.613953698898385,76.85667612482109,19,0.008803081158789515
1926,172.02505091179094,7.157512282155329,168.52305701241195,19,0.013750604821266745
1928,81.48298722864861,76.31897574417232,6.895518355824853,19,0.006513239502611738
1930,333.5377082549041,245.18008856244808,95.17722051218823,19,0.026660914761512725
1933,346.50787565436286,353.11140330692143,0.6313631576182102,19,0.027697668684446227
1936,163.81785746137479,70.82140748054485,92.92162012241077,19,0.013094573195464587
1937,191.8124537454187,5.120390783498279,190.4349595330986,19,0.015332285834364936
1938,267.57071290723417,148.4717952726567,119.74091642138399,19,0.021387926441123993
1940,201.21089485019732,133.23001148619545,65.86837558164613,19,0.016083538334409408
1942,245.89331154012032,173.80387273686955,70.6920606641903,19,0.01965517078622804
1943,326.97479611340594,221.60407032140193,112.66476423398926,19,0.02613631668201145
1944,234.4621216056901,226.90481930739557,7.110729985965769,19,0.018741433080050628
1946,236.72531090337222,229.6741319597769,6.60029600884712,19,0.01892233825347275
1948,383.86398883476596,375.87312632552585,7.2597293609954665,19,0.03068368233350267
1950,202.68451680474325,178.82240012641114,23.476070127516714,19,0.01620133044111423
1951,234.7485138179253,228.6089649852446,5.692431038499353,19,0.01876432547923006
1957,198.7431483637853,128.43151804354977,69.93309076460712,19,0.01588628214088489
1958,240.2338497044808,218.75930524912826,23.227696603133303,19,0.019202788863999606
1961,90.745147774499,90.57230846810378,0.0,19,0.007253598588582441
1963,471.75743036461023,368.73398223627345,106.91973906818858,19,0.03770933339102062
1968,398.24034626176854,406.66250665186607,0.0,19,0.03183283827736204
1971,1048.612460962907,698.3844077728586,372.5964471485185,19,0.08381951050112217
1973,986.1626940136938,1003.5837312503105,3.562809363981688,19,0.07882766738323138
1977,1501.5385385977181,1511.3464504710494,22.061918772602695,19,0.12002358353462586
1980,223.86120629947482,88.72817821076937,139.7766713744384,19,0.017894062325925813
1982,518.6918321441599,448.35838692251804,70.0387783610851,19,0.04146097542206455
1984,185.88817180994192,1.6950768000556402,187.48953956994043,19,0.014858735852471414
1985,211.86335736619506,0.0,216.36543653073466,19,0.016935029449537464
1987,346.4210717530727,258.3677890018557,91.94100878745064,19,0.027690730124409424
1989,324.75963734635053,252.12643148307708,72.17447357995482,19,0.025959250768293092
1991,302.02580002788824,181.35463169538372,120.69350769258774,19,0.024142050242089295
1993,395.02362736737604,270.33280644644145,102.36406508736708,19,0.03157571392190654
1995,164.63838158616036,154.29785829023672,10.026941970891347,19,0.013160160753360604
1999,87.90337160266921,86.92817833296972,0.8672265507957575,19,0.007026444805326997
2002,126.57677665425405,121.12244178994078,5.213248229719578,20,0.022092270583143316
2006,287.29902824741015,197.8411795611005,55.9020374872994,20,0.05014417366349172
2017,495.11326959290534,242.36003829668027,266.8948450067802,20,0.08641534893109978
2019,263.37361859678464,107.01324536915111,161.61396663985505,20,0.04596831583407367
2020,135.50415824549276,92.70171494496574,44.131282450033055,20,0.02365042473215711
2025,173.34673682432694,25.38472294537181,149.2009965219743,20,0.030255336846573555
2026,103.59717381233699,0.0,102.05324125687098,20,0.018081490586244583
2027,61.47650291939519,54.25828352545091,7.821096714550266,20,0.01072989511109527
2028,21.52043974204257,1.0467504579533804,20.684732275050415,20,0.003756102741880469
2029,48.60193388534124,7.257003473805218,41.82155159663308,20,0.008482812587271824
2030,62.778613246674155,0.0,63.39425988153788,20,0.010957160921141362
2032,140.0001513470553,0.0,135.89750941370872,20,0.024435139738852033
2034,116.40440827343048,0.0,106.8994270014081,20,0.020316820767776154
2035,87.66969155659086,0.0,88.4999309129198,20,0.015301563201434444
2039,152.72918171174996,131.88584048872218,24.127053464816044,20,0.026656820449256116
2041,462.79353842527473,395.17643661693154,70.75319163516797,20,0.08077437540496797
2042,220.06738284448684,108.49238815525165,113.98430146002099,20,0.03840979598970691
2046,211.23503010733563,122.29361529752752,89.29648325856323,20,0.036868227846540313
2049,320.61513521455487,49.79260474134661,272.77453781626184,20,0.055959051158006985
2050,140.68693186368938,48.53813236377096,93.84474280819907,20,0.024555008022796056
2053,241.32230073960886,16.776829960910884,226.16543802751426,20,0.04211955547144948
2054,205.13919533008706,69.1059591399358,150.35257753887552,20,0.03580428203524062
2069,113.43706601457637,0.0,109.13947648479682,20,0.019798911165176097
2080,123.44322872827773,92.26808009491572,25.03454687206963,20,0.02154535202117826
2081,123.48259017743018,32.48367441289191,70.01139740771478,20,0.021552222031682604
2082,68.96032318916609,23.841068361542863,42.29778337945346,20,0.012036095085258025
2083,123.61885404275608,21.130344250967813,111.18508475940293,20,0.021576005053047635
2084,66.67870995491867,16.930352891240293,53.00982444549732,20,0.011637870242838792
2085,48.740119612775345,1.932695634005223,31.340513761047973,20,0.008506931043768323
2089,128.231113645353,129.8122597058757,0.0,20,0.022381012810660236
2091,190.4966759552815,192.2091313983088,0.6355839974014271,20,0.03324862760480169
2093,166.05079105042248,121.11894947141865,43.240655042791644,20,0.028981927833818283
