ANO;GRANDE REGIÃO;UF;MUNICÍPIO;CÓDIGO IBGE;PRODUTO;VENDAS
2018;REGIÃO SUDESTE;SP;ITANHAEM;3522109;QUEROSENE DE AVIAÇÃO;142310
2018;REGIÃO SUDESTE;SP;ITAI;3521804;QUEROSENE DE AVIAÇÃO;5000
2018;REGIÃO SUDESTE;SP;ITAPEVI;3522505;QUEROSENE DE AVIAÇÃO;135860
2018;REGIÃO SUDESTE;SP;ITAPOLIS;3522703;QUEROSENE DE AVIAÇÃO;30500
2018;REGIÃO SUDESTE;SP;ITAPIRA;3522604;QUEROSENE DE AVIAÇÃO;75964
2018;REGIÃO SUDESTE;SP;IBITINGA;3519600;QUEROSENE DE AVIAÇÃO;70000
2018;REGIÃO SUDESTE;SP;IARAS;3519253;QUEROSENE DE AVIAÇÃO;55972
2018;REGIÃO SUDESTE;SP;ILHABELA;3520400;QUEROSENE DE AVIAÇÃO;20000
2018;REGIÃO SUDESTE;SP;INUBIA PAULISTA;3520806;QUEROSENE DE AVIAÇÃO;59242
2018;REGIÃO SUDESTE;SP;INDAIATUBA;3520509;QUEROSENE DE AVIAÇÃO;28935
2018;REGIÃO SUDESTE;SP;JAU;3525300;QUEROSENE DE AVIAÇÃO;309564
2018;REGIÃO SUDESTE;SP;JABORANDI;3524204;QUEROSENE DE AVIAÇÃO;30095
2018;REGIÃO SUDESTE;SP;JUNDIAI;3525904;QUEROSENE DE AVIAÇÃO;5964332
2018;REGIÃO SUDESTE;SP;LENCOIS PAULISTA;3526803;QUEROSENE DE AVIAÇÃO;93911
2018;REGIÃO SUDESTE;SP;LEME;3526704;QUEROSENE DE AVIAÇÃO;7066
2018;REGIÃO SUDESTE;SP;ITATIBA;3523404;QUEROSENE DE AVIAÇÃO;40100
2018;REGIÃO SUDESTE;SP;ITAPORANGA;3522802;QUEROSENE DE AVIAÇÃO;4000
2018;REGIÃO SUDESTE;SP;ITIRAPINA;3523602;QUEROSENE DE AVIAÇÃO;5000
2018;REGIÃO SUDESTE;SP;ITUPEVA;3524006;QUEROSENE DE AVIAÇÃO;9129
2018;REGIÃO SUDESTE;SP;ITU;3523909;QUEROSENE DE AVIAÇÃO;89466
2018;REGIÃO SUDESTE;SP;HORTOLANDIA;3519071;QUEROSENE DE AVIAÇÃO;246446
2018;REGIÃO SUDESTE;SP;CUBATAO;3513504;QUEROSENE DE AVIAÇÃO;5205
2018;REGIÃO SUDESTE;SP;COTIA;3513009;QUEROSENE DE AVIAÇÃO;18417
2018;REGIÃO SUDESTE;SP;DIADEMA;3513801;QUEROSENE DE AVIAÇÃO;34238
2018;REGIÃO SUDESTE;SP;EMBU-GUACU;3515103;QUEROSENE DE AVIAÇÃO;176
2018;REGIÃO SUDESTE;SP;EMBU DAS ARTES;3515004;QUEROSENE DE AVIAÇÃO;20630
2018;REGIÃO SUDESTE;SP;CAMPOS DO JORDAO;3509700;QUEROSENE DE AVIAÇÃO;637
2018;REGIÃO SUDESTE;SP;CAMPINAS;3509502;QUEROSENE DE AVIAÇÃO;343099114
2018;REGIÃO SUDESTE;SP;CARAPICUIBA;3510609;QUEROSENE DE AVIAÇÃO;565006
2018;REGIÃO SUDESTE;SP;CEDRAL;3511300;QUEROSENE DE AVIAÇÃO;3329
2018;REGIÃO SUDESTE;SP;CATANDUVA;3511102;QUEROSENE DE AVIAÇÃO;140200
2018;REGIÃO SUDESTE;SP;GUARATINGUETA;3518404;QUEROSENE DE AVIAÇÃO;210000
2018;REGIÃO SUDESTE;SP;GUARAREMA;3518305;QUEROSENE DE AVIAÇÃO;20646
2018;REGIÃO SUDESTE;SP;GUARUJA;3518701;QUEROSENE DE AVIAÇÃO;142685
2018;REGIÃO SUDESTE;SP;HERCULANDIA;3519006;QUEROSENE DE AVIAÇÃO;5000
2018;REGIÃO SUDESTE;SP;GUARULHOS;3518800;QUEROSENE DE AVIAÇÃO;1746975260
2018;REGIÃO SUDESTE;SP;ESTRELA D'OESTE;3515202;QUEROSENE DE AVIAÇÃO;100609
2018;REGIÃO SUDESTE;SP;ESPIRITO SANTO DO PINHAL;3515186;QUEROSENE DE AVIAÇÃO;10738
2018;REGIÃO SUDESTE;SP;FRANCA;3516200;QUEROSENE DE AVIAÇÃO;131945
2018;REGIÃO SUDESTE;SP;GUAIRA;3517406;QUEROSENE DE AVIAÇÃO;9063
2018;REGIÃO SUDESTE;SP;GAVIAO PEIXOTO;3516853;QUEROSENE DE AVIAÇÃO;12293
2018;REGIÃO NORDESTE;PE;CARUARU;2604106;QUEROSENE DE AVIAÇÃO;15994
2018;REGIÃO CENTRO-OESTE;GO;MONTES CLAROS DE GOIAS;5213707;QUEROSENE DE AVIAÇÃO;12572
2018;REGIÃO CENTRO-OESTE;GO;MINEIROS;5213103;QUEROSENE DE AVIAÇÃO;145500
2018;REGIÃO CENTRO-OESTE;GO;NIQUELANDIA;5214606;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO CENTRO-OESTE;GO;PIRES DO RIO;5217401;QUEROSENE DE AVIAÇÃO;10115
2018;REGIÃO CENTRO-OESTE;GO;NOVO PLANALTO;5215256;QUEROSENE DE AVIAÇÃO;459
2018;REGIÃO CENTRO-OESTE;GO;LEOPOLDO DE BULHOES;5212303;QUEROSENE DE AVIAÇÃO;2982
2018;REGIÃO CENTRO-OESTE;GO;JUSSARA;5212204;QUEROSENE DE AVIAÇÃO;31680
2018;REGIÃO CENTRO-OESTE;GO;LUZIANIA;5212501;QUEROSENE DE AVIAÇÃO;10992
2018;REGIÃO CENTRO-OESTE;GO;MINACU;5213087;QUEROSENE DE AVIAÇÃO;20000
2018;REGIÃO CENTRO-OESTE;GO;MARA ROSA;5212808;QUEROSENE DE AVIAÇÃO;85506
2018;REGIÃO CENTRO-OESTE;GO;TRINDADE;5221403;QUEROSENE DE AVIAÇÃO;4456
2018;REGIÃO CENTRO-OESTE;GO;SERRANOPOLIS;5220504;QUEROSENE DE AVIAÇÃO;8196
2018;REGIÃO CENTRO-OESTE;GO;VALPARAISO DE GOIAS;5221858;QUEROSENE DE AVIAÇÃO;25
2018;REGIÃO NORDESTE;MA;BALSAS;2101400;QUEROSENE DE AVIAÇÃO;357000
2018;REGIÃO NORDESTE;MA;ALTO PARNAIBA;2100501;QUEROSENE DE AVIAÇÃO;83000
2018;REGIÃO CENTRO-OESTE;GO;RIO VERDE;5218805;QUEROSENE DE AVIAÇÃO;499211
2018;REGIÃO CENTRO-OESTE;GO;RIO QUENTE;5218789;QUEROSENE DE AVIAÇÃO;1383
2018;REGIÃO CENTRO-OESTE;GO;SAO JOAO D'ALIANCA;5220009;QUEROSENE DE AVIAÇÃO;93000
2018;REGIÃO CENTRO-OESTE;GO;SENADOR CANEDO;5220454;QUEROSENE DE AVIAÇÃO;9259
2018;REGIÃO CENTRO-OESTE;GO;SAO MIGUEL DO ARAGUAIA;5220207;QUEROSENE DE AVIAÇÃO;47000
2018;REGIÃO CENTRO-OESTE;GO;JATAI;5211909;QUEROSENE DE AVIAÇÃO;58395
2018;REGIÃO CENTRO-OESTE;GO;CALDAS NOVAS;5204508;QUEROSENE DE AVIAÇÃO;1445430
2018;REGIÃO CENTRO-OESTE;GO;CABECEIRAS;5204003;QUEROSENE DE AVIAÇÃO;29072
2018;REGIÃO CENTRO-OESTE;GO;CAMPO ALEGRE DE GOIAS;5204805;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO CENTRO-OESTE;GO;CATALAO;5205109;QUEROSENE DE AVIAÇÃO;144147
2018;REGIÃO CENTRO-OESTE;GO;CARMO DO RIO VERDE;5205000;QUEROSENE DE AVIAÇÃO;38396
2018;REGIÃO CENTRO-OESTE;GO;APARECIDA DE GOIANIA;5201405;QUEROSENE DE AVIAÇÃO;55919
2018;REGIÃO CENTRO-OESTE;GO;ANAPOLIS;5201108;QUEROSENE DE AVIAÇÃO;8149962
2018;REGIÃO CENTRO-OESTE;GO;ARAGARCAS;5201702;QUEROSENE DE AVIAÇÃO;250
2018;REGIÃO CENTRO-OESTE;GO;BOM JESUS;5203500;QUEROSENE DE AVIAÇÃO;6483
2018;REGIÃO CENTRO-OESTE;GO;BELA VISTA DE GOIAS;5203302;QUEROSENE DE AVIAÇÃO;85874
2018;REGIÃO CENTRO-OESTE;GO;GOIAS;5208905;QUEROSENE DE AVIAÇÃO;20130
2018;REGIÃO CENTRO-OESTE;GO;GOIANIA;5208707;QUEROSENE DE AVIAÇÃO;62275981
2018;REGIÃO CENTRO-OESTE;GO;IACIARA;5209903;QUEROSENE DE AVIAÇÃO;40000
2018;REGIÃO CENTRO-OESTE;GO;ITUMBIARA;5211503;QUEROSENE DE AVIAÇÃO;10003
2018;REGIÃO CENTRO-OESTE;GO;ITABERAI;5210406;QUEROSENE DE AVIAÇÃO;15443
2018;REGIÃO CENTRO-OESTE;GO;CORUMBAIBA;5205901;QUEROSENE DE AVIAÇÃO;48583
2018;REGIÃO CENTRO-OESTE;GO;CHAPADAO DO CEU;5205471;QUEROSENE DE AVIAÇÃO;138000
2018;REGIÃO CENTRO-OESTE;GO;FORMOSA;5208004;QUEROSENE DE AVIAÇÃO;192000
2018;REGIÃO CENTRO-OESTE;GO;GOIANESIA;5208608;QUEROSENE DE AVIAÇÃO;1307
2018;REGIÃO CENTRO-OESTE;GO;GOIANAPOLIS;5208400;QUEROSENE DE AVIAÇÃO;2212
2018;REGIÃO NORDESTE;MA;BURITI;2102200;QUEROSENE DE AVIAÇÃO;0
2018;REGIÃO SUDESTE;MG;CLAUDIO;3116605;QUEROSENE DE AVIAÇÃO;75181
2018;REGIÃO SUDESTE;MG;CHAPADA GAUCHA;3116159;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO SUDESTE;MG;CONCEICAO DAS ALAGOAS;3117306;QUEROSENE DE AVIAÇÃO;3022
2018;REGIÃO SUDESTE;MG;CONTAGEM;3118601;QUEROSENE DE AVIAÇÃO;172093
2018;REGIÃO SUDESTE;MG;CONFINS;3117876;QUEROSENE DE AVIAÇÃO;59608037
2018;REGIÃO SUDESTE;MG;CABECEIRA GRANDE;3109451;QUEROSENE DE AVIAÇÃO;30000
2018;REGIÃO SUDESTE;MG;BURITIZEIRO;3109402;QUEROSENE DE AVIAÇÃO;16664
2018;REGIÃO SUDESTE;MG;CAPITOLIO;3112802;QUEROSENE DE AVIAÇÃO;3844
2018;REGIÃO SUDESTE;MG;CATAGUASES;3115300;QUEROSENE DE AVIAÇÃO;27656
2018;REGIÃO SUDESTE;MG;CARATINGA;3113404;QUEROSENE DE AVIAÇÃO;5724
2018;REGIÃO SUDESTE;MG;GOIANA;3127388;QUEROSENE DE AVIAÇÃO;1901550
2018;REGIÃO SUDESTE;MG;FRUTAL;3127107;QUEROSENE DE AVIAÇÃO;39118
2018;REGIÃO SUDESTE;MG;GOVERNADOR VALADARES;3127701;QUEROSENE DE AVIAÇÃO;480124
2018;REGIÃO SUDESTE;MG;IPATINGA;3131307;QUEROSENE DE AVIAÇÃO;31653
2018;REGIÃO SUDESTE;MG;IGARATINGA;3130200;QUEROSENE DE AVIAÇÃO;173292
2018;REGIÃO SUDESTE;MG;COUTO DE MAGALHAES DE MINAS;3120102;QUEROSENE DE AVIAÇÃO;401
2018;REGIÃO SUDESTE;MG;COROMANDEL;3119302;QUEROSENE DE AVIAÇÃO;45468
2018;REGIÃO SUDESTE;MG;CURVELO;3120904;QUEROSENE DE AVIAÇÃO;15000
2018;REGIÃO SUDESTE;MG;DIVINOPOLIS;3122306;QUEROSENE DE AVIAÇÃO;110301
2018;REGIÃO SUDESTE;MG;DELTA;3121258;QUEROSENE DE AVIAÇÃO;54261
2018;REGIÃO SUDESTE;MG;BOCAIUVA;3107307;QUEROSENE DE AVIAÇÃO;25541
2018;REGIÃO NORDESTE;MA;PACO DO LUMIAR;2107506;QUEROSENE DE AVIAÇÃO;126600
2018;REGIÃO NORDESTE;MA;IMPERATRIZ;2105302;QUEROSENE DE AVIAÇÃO;388978
2018;REGIÃO NORDESTE;MA;SAMBAIBA;2109700;QUEROSENE DE AVIAÇÃO;25000
2018;REGIÃO NORDESTE;MA;SAO JOSE DE RIBAMAR;2111201;QUEROSENE DE AVIAÇÃO;5275
2018;REGIÃO NORDESTE;MA;SANTA INES;2109908;QUEROSENE DE AVIAÇÃO;19644
2018;REGIÃO NORDESTE;MA;CAROLINA;2102804;QUEROSENE DE AVIAÇÃO;32000
2018;REGIÃO NORDESTE;MA;BURITICUPU;2102325;QUEROSENE DE AVIAÇÃO;17000
2018;REGIÃO NORDESTE;MA;CODO;2103307;QUEROSENE DE AVIAÇÃO;11573
2018;REGIÃO NORDESTE;MA;IGARAPE DO MEIO;2105153;QUEROSENE DE AVIAÇÃO;39962
2018;REGIÃO NORDESTE;MA;DAVINOPOLIS;2103752;QUEROSENE DE AVIAÇÃO;45000
2018;REGIÃO SUDESTE;MG;ASTOLFO DUTRA;3104601;QUEROSENE DE AVIAÇÃO;4911
2018;REGIÃO SUDESTE;MG;ARCOS;3104205;QUEROSENE DE AVIAÇÃO;9000
2018;REGIÃO SUDESTE;MG;BARBACENA;3105608;QUEROSENE DE AVIAÇÃO;120840
2018;REGIÃO SUDESTE;MG;BETIM;3106705;QUEROSENE DE AVIAÇÃO;282271
2018;REGIÃO SUDESTE;MG;BELO HORIZONTE;3106200;QUEROSENE DE AVIAÇÃO;142422392
2018;REGIÃO NORDESTE;MA;TASSO FRAGOSO;2112001;QUEROSENE DE AVIAÇÃO;232000
2018;REGIÃO NORDESTE;MA;SAO LUIS;2111300;QUEROSENE DE AVIAÇÃO;37900356
2018;REGIÃO NORDESTE;MA;VIANA;2112803;QUEROSENE DE AVIAÇÃO;632
2018;REGIÃO SUDESTE;MG;ALFENAS;3101607;QUEROSENE DE AVIAÇÃO;2747
2018;REGIÃO SUDESTE;MG;ABAETE;3100203;QUEROSENE DE AVIAÇÃO;5398
2018;REGIÃO NORDESTE;BA;CORRENTINA;2909307;QUEROSENE DE AVIAÇÃO;323900
2018;REGIÃO NORDESTE;BA;COCOS;2908101;QUEROSENE DE AVIAÇÃO;44199
2018;REGIÃO NORDESTE;BA;ENTRE RIOS;2910503;QUEROSENE DE AVIAÇÃO;205
2018;REGIÃO NORDESTE;BA;FORMOSA DO RIO PRETO;2911105;QUEROSENE DE AVIAÇÃO;302000
2018;REGIÃO NORDESTE;BA;FEIRA DE SANTANA;2910800;QUEROSENE DE AVIAÇÃO;53761
2018;REGIÃO NORDESTE;BA;BAIANOPOLIS;2902500;QUEROSENE DE AVIAÇÃO;2000
2018;REGIÃO NORDESTE;BA;ALAGOINHAS;2900702;QUEROSENE DE AVIAÇÃO;35612
2018;REGIÃO NORDESTE;BA;BARREIRAS;2903201;QUEROSENE DE AVIAÇÃO;777938
2018;REGIÃO NORDESTE;BA;CANDIBA;2906600;QUEROSENE DE AVIAÇÃO;801
2018;REGIÃO NORDESTE;BA;BRUMADO;2904605;QUEROSENE DE AVIAÇÃO;48227
2018;REGIÃO NORDESTE;BA;LAURO DE FREITAS;2919207;QUEROSENE DE AVIAÇÃO;213834
2018;REGIÃO NORDESTE;BA;JEQUIE;2918001;QUEROSENE DE AVIAÇÃO;17000
2018;REGIÃO NORDESTE;BA;LENCOIS;2919306;QUEROSENE DE AVIAÇÃO;33000
2018;REGIÃO NORDESTE;BA;MACAUBAS;2919801;QUEROSENE DE AVIAÇÃO;6214
2018;REGIÃO NORDESTE;BA;LUIS EDUARDO MAGALHAES;2919553;QUEROSENE DE AVIAÇÃO;1857640
2018;REGIÃO NORDESTE;BA;GUANAMBI;2911709;QUEROSENE DE AVIAÇÃO;77806
2018;REGIÃO NORDESTE;BA;GENTIO DO OURO;2911303;QUEROSENE DE AVIAÇÃO;15808
2018;REGIÃO NORDESTE;BA;ILHEUS;2913606;QUEROSENE DE AVIAÇÃO;20000
2018;REGIÃO NORDESTE;BA;JABORANDI;2917359;QUEROSENE DE AVIAÇÃO;8000
2018;REGIÃO NORDESTE;BA;ITAPETINGA;2916401;QUEROSENE DE AVIAÇÃO;1764
2018;REGIÃO NORDESTE;BA;ABAIRA;2900108;QUEROSENE DE AVIAÇÃO;3415
2018;REGIÃO NORDESTE;AL;MARECHAL DEODORO;2704708;QUEROSENE DE AVIAÇÃO;861
2018;REGIÃO NORDESTE;AL;MACEIO;2704302;QUEROSENE DE AVIAÇÃO;7729300
2018;REGIÃO NORDESTE;AL;RIO LARGO;2707701;QUEROSENE DE AVIAÇÃO;17938385
2018;REGIÃO NORTE;AM;BORBA;1300805;QUEROSENE DE AVIAÇÃO;115996
2018;REGIÃO NORDESTE;AL;SAO JOSE DA LAJE;2708303;QUEROSENE DE AVIAÇÃO;40419
2018;REGIÃO NORTE;AC;CRUZEIRO DO SUL;1200203;QUEROSENE DE AVIAÇÃO;1228688
2018;REGIÃO NORTE;AC;ACRELANDIA;1200013;QUEROSENE DE AVIAÇÃO;7017
2018;REGIÃO NORTE;AC;RIO BRANCO;1200401;QUEROSENE DE AVIAÇÃO;8076896
2018;REGIÃO NORDESTE;AL;JACARE DOS HOMENS;2703403;QUEROSENE DE AVIAÇÃO;1904
2018;REGIÃO NORDESTE;AL;ARAPIRACA;2700300;QUEROSENE DE AVIAÇÃO;70037
2018;REGIÃO NORTE;AM;TABATINGA;1304062;QUEROSENE DE AVIAÇÃO;1844300
2018;REGIÃO NORTE;AM;SAO GABRIEL DA CACHOEIRA;1303809;QUEROSENE DE AVIAÇÃO;962257
2018;REGIÃO NORTE;AM;TEFE;1304203;QUEROSENE DE AVIAÇÃO;2297534
2018;REGIÃO NORTE;AP;SANTANA;1600600;QUEROSENE DE AVIAÇÃO;2359
2018;REGIÃO NORTE;AP;MACAPA;1600303;QUEROSENE DE AVIAÇÃO;1170441
2018;REGIÃO NORTE;AM;COARI;1301209;QUEROSENE DE AVIAÇÃO;2395437
2018;REGIÃO NORTE;AM;CARAUARI;1301001;QUEROSENE DE AVIAÇÃO;1166000
2018;REGIÃO NORTE;AM;ITACOATIARA;1301902;QUEROSENE DE AVIAÇÃO;3544
2018;REGIÃO NORTE;AM;NOVA OLINDA DO NORTE;1303106;QUEROSENE DE AVIAÇÃO;74737
2018;REGIÃO NORTE;AM;MANAUS;1302603;QUEROSENE DE AVIAÇÃO;80148860
2018;REGIÃO NORDESTE;BA;MUCUGE;2921906;QUEROSENE DE AVIAÇÃO;27634
2018;REGIÃO CENTRO-OESTE;DF;BRASILIA;5300108;QUEROSENE DE AVIAÇÃO;327996862
2018;REGIÃO NORDESTE;CE;PARACURU;2310209;QUEROSENE DE AVIAÇÃO;99000
2018;REGIÃO SUDESTE;ES;ARACRUZ;3200607;QUEROSENE DE AVIAÇÃO;53688
2018;REGIÃO SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;3201209;QUEROSENE DE AVIAÇÃO;24995
2018;REGIÃO SUDESTE;ES;BARRA DE SAO FRANCISCO;3200904;QUEROSENE DE AVIAÇÃO;5000
2018;REGIÃO NORDESTE;CE;LAVRAS DA MANGABEIRA;2307502;QUEROSENE DE AVIAÇÃO;132344
2018;REGIÃO NORDESTE;CE;JUAZEIRO DO NORTE;2307304;QUEROSENE DE AVIAÇÃO;11693601
2018;REGIÃO NORDESTE;CE;MARANGUAPE;2307700;QUEROSENE DE AVIAÇÃO;27103
2018;REGIÃO NORDESTE;CE;OROS;2309508;QUEROSENE DE AVIAÇÃO;497
2018;REGIÃO NORDESTE;CE;MISSAO VELHA;2308401;QUEROSENE DE AVIAÇÃO;47554
2018;REGIÃO SUDESTE;ES;VIANA;3205101;QUEROSENE DE AVIAÇÃO;601
2018;REGIÃO SUDESTE;ES;SERRA;3205002;QUEROSENE DE AVIAÇÃO;18328
2018;REGIÃO SUDESTE;ES;VILA VELHA;3205200;QUEROSENE DE AVIAÇÃO;93219
2018;REGIÃO CENTRO-OESTE;GO;AGUA FRIA DE GOIAS;5200175;QUEROSENE DE AVIAÇÃO;1255
2018;REGIÃO SUDESTE;ES;VITORIA;3205309;QUEROSENE DE AVIAÇÃO;24130260
2018;REGIÃO SUDESTE;ES;COLATINA;3201506;QUEROSENE DE AVIAÇÃO;10200
2018;REGIÃO SUDESTE;ES;CARIACICA;3201308;QUEROSENE DE AVIAÇÃO;81212
2018;REGIÃO SUDESTE;ES;GUARAPARI;3202405;QUEROSENE DE AVIAÇÃO;30000
2018;REGIÃO SUDESTE;ES;SAO MATEUS;3204906;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO SUDESTE;ES;SAO DOMINGOS DO NORTE;3204658;QUEROSENE DE AVIAÇÃO;47549
2018;REGIÃO NORDESTE;CE;ITAPIPOCA;2306405;QUEROSENE DE AVIAÇÃO;35063
2018;REGIÃO NORDESTE;BA;SAO FRANCISCO DO CONDE;2929206;QUEROSENE DE AVIAÇÃO;243647
2018;REGIÃO NORDESTE;BA;SAO DESIDERIO;2928901;QUEROSENE DE AVIAÇÃO;1158762
2018;REGIÃO NORDESTE;BA;SIMOES FILHO;2930709;QUEROSENE DE AVIAÇÃO;130000
2018;REGIÃO NORDESTE;BA;UNA;2932507;QUEROSENE DE AVIAÇÃO;527724
2018;REGIÃO NORDESTE;BA;TEIXEIRA DE FREITAS;2931350;QUEROSENE DE AVIAÇÃO;20000
2018;REGIÃO NORDESTE;BA;PORTO SEGURO;2925303;QUEROSENE DE AVIAÇÃO;19632180
2018;REGIÃO NORDESTE;BA;PAULO AFONSO;2924009;QUEROSENE DE AVIAÇÃO;901626
2018;REGIÃO NORDESTE;BA;RIACHAO DAS NEVES;2926202;QUEROSENE DE AVIAÇÃO;348701
2018;REGIÃO NORDESTE;BA;SANTA TERESINHA;2928505;QUEROSENE DE AVIAÇÃO;7566
2018;REGIÃO NORDESTE;BA;SALVADOR;2927408;QUEROSENE DE AVIAÇÃO;163472270
2018;REGIÃO NORDESTE;CE;CRUZ;2304251;QUEROSENE DE AVIAÇÃO;2467582
2018;REGIÃO NORDESTE;CE;CRATO;2304202;QUEROSENE DE AVIAÇÃO;13243
2018;REGIÃO NORDESTE;CE;EUSEBIO;2304285;QUEROSENE DE AVIAÇÃO;538601
2018;REGIÃO NORDESTE;CE;IGUATU;2305506;QUEROSENE DE AVIAÇÃO;2719
2018;REGIÃO NORDESTE;CE;FORTALEZA;2304400;QUEROSENE DE AVIAÇÃO;151082929
2018;REGIÃO NORDESTE;BA;VITORIA DA CONQUISTA;2933307;QUEROSENE DE AVIAÇÃO;1245210
2018;REGIÃO NORDESTE;BA;VALENCA;2932903;QUEROSENE DE AVIAÇÃO;124558
2018;REGIÃO NORDESTE;CE;AMONTADA;2300754;QUEROSENE DE AVIAÇÃO;5886
2018;REGIÃO NORDESTE;CE;CASCAVEL;2303501;QUEROSENE DE AVIAÇÃO;7847
2018;REGIÃO NORDESTE;CE;ARACATI;2301109;QUEROSENE DE AVIAÇÃO;27158
2018;REGIÃO CENTRO-OESTE;MT;POCONE;5106505;QUEROSENE DE AVIAÇÃO;1096
2018;REGIÃO CENTRO-OESTE;MT;PLANALTO DA SERRA;5106455;QUEROSENE DE AVIAÇÃO;131000
2018;REGIÃO CENTRO-OESTE;MT;PONTAL DO ARAGUAIA;5106653;QUEROSENE DE AVIAÇÃO;16000
2018;REGIÃO CENTRO-OESTE;MT;PORTO DOS GAUCHOS;5106802;QUEROSENE DE AVIAÇÃO;386800
2018;REGIÃO CENTRO-OESTE;MT;PONTES E LACERDA;5106752;QUEROSENE DE AVIAÇÃO;203000
2018;REGIÃO CENTRO-OESTE;MT;PARANAITA;5106299;QUEROSENE DE AVIAÇÃO;26000
2018;REGIÃO CENTRO-OESTE;MT;NOVO SAO JOAQUIM;5106281;QUEROSENE DE AVIAÇÃO;178000
2018;REGIÃO CENTRO-OESTE;MT;PARANATINGA;5106307;QUEROSENE DE AVIAÇÃO;725000
2018;REGIÃO CENTRO-OESTE;MT;PEIXOTO DE AZEVEDO;5106422;QUEROSENE DE AVIAÇÃO;71000
2018;REGIÃO CENTRO-OESTE;MT;PEDRA PRETA;5106372;QUEROSENE DE AVIAÇÃO;112000
2018;REGIÃO CENTRO-OESTE;MT;SANTO ANTONIO DO LESTE;5107792;QUEROSENE DE AVIAÇÃO;205500
2018;REGIÃO CENTRO-OESTE;MT;SANTA RITA DO TRIVELATO;5107768;QUEROSENE DE AVIAÇÃO;227000
2018;REGIÃO CENTRO-OESTE;MT;SANTO ANTONIO DO LEVERGER;5107800;QUEROSENE DE AVIAÇÃO;17000
2018;REGIÃO CENTRO-OESTE;MT;SAO JOSE DO RIO CLARO;5107305;QUEROSENE DE AVIAÇÃO;247000
2018;REGIÃO CENTRO-OESTE;MT;SAO FELIX DO ARAGUAIA;5107859;QUEROSENE DE AVIAÇÃO;406000
2018;REGIÃO CENTRO-OESTE;MT;PRIMAVERA DO LESTE;5107040;QUEROSENE DE AVIAÇÃO;1207476
2018;REGIÃO CENTRO-OESTE;MT;POXOREU;5107008;QUEROSENE DE AVIAÇÃO;137000
2018;REGIÃO CENTRO-OESTE;MT;QUERENCIA;5107065;QUEROSENE DE AVIAÇÃO;461704
2018;REGIÃO CENTRO-OESTE;MT;SANTA CARMEM;5107248;QUEROSENE DE AVIAÇÃO;208000
2018;REGIÃO CENTRO-OESTE;MT;RONDONOPOLIS;5107602;QUEROSENE DE AVIAÇÃO;722794
2018;REGIÃO CENTRO-OESTE;MT;NOVA XAVANTINA;5106257;QUEROSENE DE AVIAÇÃO;9500
2018;REGIÃO CENTRO-OESTE;MT;GENERAL CARNEIRO;5103908;QUEROSENE DE AVIAÇÃO;104000
2018;REGIÃO CENTRO-OESTE;MT;GAUCHA DO NORTE;5103858;QUEROSENE DE AVIAÇÃO;169000
2018;REGIÃO CENTRO-OESTE;MT;GUIRATINGA;5104203;QUEROSENE DE AVIAÇÃO;22000
2018;REGIÃO CENTRO-OESTE;MT;ITIQUIRA;5104609;QUEROSENE DE AVIAÇÃO;21000
2018;REGIÃO CENTRO-OESTE;MT;IPIRANGA DO NORTE;5104526;QUEROSENE DE AVIAÇÃO;114071
2018;REGIÃO CENTRO-OESTE;MT;CONFRESA;5103353;QUEROSENE DE AVIAÇÃO;94000
2018;REGIÃO CENTRO-OESTE;MT;COMODORO;5103304;QUEROSENE DE AVIAÇÃO;76000
2018;REGIÃO CENTRO-OESTE;MT;CUIABA;5103403;QUEROSENE DE AVIAÇÃO;1460534
2018;REGIÃO CENTRO-OESTE;MT;DOM AQUINO;5103601;QUEROSENE DE AVIAÇÃO;186000
2018;REGIÃO CENTRO-OESTE;MT;DIAMANTINO;5103502;QUEROSENE DE AVIAÇÃO;486918
2018;REGIÃO CENTRO-OESTE;MT;NOVA MARILANDIA;5108857;QUEROSENE DE AVIAÇÃO;47000
2018;REGIÃO CENTRO-OESTE;MT;MATUPA;5105606;QUEROSENE DE AVIAÇÃO;103000
2018;REGIÃO CENTRO-OESTE;MT;NOVA MARINGA;5108907;QUEROSENE DE AVIAÇÃO;79000
2018;REGIÃO CENTRO-OESTE;MT;NOVA UBIRATA;5106240;QUEROSENE DE AVIAÇÃO;878300
2018;REGIÃO CENTRO-OESTE;MT;NOVA MUTUM;5106224;QUEROSENE DE AVIAÇÃO;273000
2018;REGIÃO CENTRO-OESTE;MT;JUARA;5105101;QUEROSENE DE AVIAÇÃO;41000
2018;REGIÃO CENTRO-OESTE;MT;JACIARA;5104807;QUEROSENE DE AVIAÇÃO;1311
2018;REGIÃO CENTRO-OESTE;MT;JUINA;5105150;QUEROSENE DE AVIAÇÃO;32000
2018;REGIÃO CENTRO-OESTE;MT;LUCAS DO RIO VERDE;5105259;QUEROSENE DE AVIAÇÃO;520020
2018;REGIÃO CENTRO-OESTE;MT;JUSCIMEIRA;5105200;QUEROSENE DE AVIAÇÃO;294980
